lat,lng,formatted_address,city,uf,cep
-23.24701,-51.25184,"Rodovia Celso Garcia Cid, Cambé - PR, Brasil",Cambé,PR,
-24.0899,-52.38049,"Anel Viário Aldo Casali, Campo Mourão - PR, Brasil",Campo Mourão,PR,
-23.77859,-53.28694,"PR-323, Umuarama - PR, 87507-000, Brasil",Umuarama,PR,87507-000
-24.97247,-53.39483,"Avenida Doutor Ezuel Portes, Presidente, Cascavel - PR, 62850-000, Brasil",Cascavel,PR,62850-000
-24.9668,-53.42383,"Avenida Doutor Ezuel Portes, Cascavel Velho, Cascavel - PR, 85810-000, Brasil",Cascavel,PR,85810-000
-23.41668,-51.98583,"Rua Aluízio Nunes Costa, 508, Zona 19, Maringá - PR, 87070-774, Brasil",Maringá,PR,87070-774
-22.77114,-53.26835,"Rua Joaquim Lopes, 253, Porto Rico - PR, 87950-000, Brasil",Porto Rico,PR,87950-000
-26.94809,-48.68406,"Dicave VOLVO - Santa Catarina, Canhanduba, Itajaí - SC, Brasil",Itajaí,SC,
-27.15571,-48.57934,"Rua Félix Walendowsky, 652, Porto Belo - SC, 88210-000, Brasil",Porto Belo,SC,88210-000
-27.43503,-48.47986,"Rodovia Tertuliano Brito Xavier, Jurere Leste, Florianópolis - SC, 88054-601, Brasil",Florianópolis,SC,88054-601
-27.00632,-48.62452,"Crossfit Atlántico, Vila Real, Balneário Camboriú - SC, 88337-080, Brasil",Balneário Camboriú,SC,88337-080
-27.43427,-48.47864,"Marina Blue Fox, Rodovia Tertuliano Brito Xavier, 3000, Jurere Leste, Florianópolis - SC, 88054-601, Brasil",Florianópolis,SC,88054-601
-15.80573,-47.95081,"DF Veículos Seminovos, Sia, SIA - DF, 71200-025, Brasil",SIA,DF,71200-025
-16.69909,-49.26846,"PINHEIROS VEICULOS LTDA, Av T-09 500 Qd.J-17, 02, Marista, Goiânia - GO, 74150-300, Brasil",Goiânia,GO,74150-300
-19.9637,-43.96295,"Avenida Barão Homem de Melo, 3201, Estoril, Belo Horizonte - MG, 30494-085, Brasil",Belo Horizonte,MG,30494-085
-18.95145,-48.27728,"Arvoredo Foodstore, Avenida dos Vinhedos, 276, Morada da Colina, Uberlândia - MG, 38411-159, Brasil",Uberlândia,MG,38411-159
-25.43035,-49.32407,"Rua Tobias de Macedo Júnior, 233, Santo Inácio, Curitiba - PR, 82010-340, Brasil",Curitiba,PR,82010-340
-23.29108,-51.22129,"Avenida Ouro, 163, Ciclo II, Londrina - PR, 86067-230, Brasil",Londrina,PR,86067-230
-23.42303,-51.91144,"Rua Gaspar Ricardo, 285, Zona 10, Maringá - PR, 87040-365, Brasil",Maringá,PR,87040-365
-30.00275,-51.19134,"Rua Pereira Franco, 776, São João, Porto Alegre - RS, 90240-520, Brasil",Porto Alegre,RS,90240-520
-22.92795,-43.06403,"GWM, Estrada Francisco da Cruz Nunes, Cafubá, Niterói - RJ, 24350-310, Brasil",Niterói,RJ,24350-310
-23.00562,-43.43783,"américas Avenue, Avenida das Américas, 12900, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brasil",Rio de Janeiro,RJ,22790-701
-26.95933,-48.639,"Top Cell, Da Praia dos Amores, Balneário Camboriú - SC, 88331-440, Brasil",Balneário Camboriú,SC,88331-440
-26.91498,-49.05711,"Rua Itajaí, 682, Vorstadt, Blumenau - SC, 89015-205, Brasil",Blumenau,SC,89015-205
-27.09194,-52.61812,"Avenida São Pedro, 96E, Centro, Chapecó - SC, 89802-245, Brasil",Chapecó,SC,89802-245
-27.59619,-48.60203,"Top Car - Florianópolis, SC, Rua Professor Egídio Ferreira, 206, Capoeiras, Florianópolis - SC, 88090-699, Brasil",Florianópolis,SC,88090-699
-23.5071,-46.8481,"Estrada da Aldeinha, 120, Alphaville, Barueri - SP, 06465-100, Brasil",Barueri,SP,06465-100
-21.21068,-47.80249,"Avenida Wladimir Meirelles Ferreira, 1650, Subsetor Sul-4, Ribeirão Preto - SP, 14021-683, Brasil",Ribeirão Preto,SP,14021-683
-20.81262,-49.37676,"Rua Tiradentes, 3380, Centro, São José do Rio Preto - SP, 15010-030, Brasil",São José do Rio Preto,SP,15010-030
-23.57054,-46.70053,"Casco Branco, Pinheiros, São Paulo - SP, Brasil",São Paulo,SP,
-23.61717,-46.70292,"JLR Charging (alternative), Avenida Morumbi, 6989, Morumbi, São Paulo - SP, 05690-020, Brasil",São Paulo,SP,05690-020
-23.56014,-46.56713,"JLR Charging (alternative), Avenida Regente Feijó, 1234, Água Rasa, São Paulo - SP, 03347-000, Brasil",São Paulo,SP,03347-000
-23.53104,-46.73803,"Avenida Doutor Gastão Vidigal, 1400, Vila Leopoldina, São Paulo - SP, 05314-000, Brasil",São Paulo,SP,05314-000
-23.61085,-46.65489,"Sinal France Indianópolis, Avenida Moreira Guimarães, 367, Saúde, São Paulo - SP, 04050-060, Brasil",São Paulo,SP,04050-060
-23.53124,-46.66133,"Prime Auditores Independentes, Rua Lavradio, 100, Barra Funda, São Paulo - SP, 01154-020, Brasil",São Paulo,SP,01154-020
-23.57129,-46.67367,"Rua Costa Rica, 286, Jardim Paulista, São Paulo - SP, 01437-010, Brasil",São Paulo,SP,01437-010
-22.8758,-47.04724,"Rua Doutor Armando Sales de Oliveira, 770, Jardim Bela Vista, Campinas - SP, 13076-015, Brasil",Campinas,SP,13076-015
-23.5017,-47.47984,"JLR Charging (alternative), Avenida Doutor Afonso Vergueiro, 3140, Sorocaba - SP, 18040-000, Brasil",Sorocaba,SP,18040-000
-23.20177,-45.90871,"Osten - São José dos Campos, SP, Avenida Doutor Eduardo Cury, 220, Jardim Esplanada, São José dos Campos - SP, 12242-001, Brasil",São José dos Campos,SP,12242-001
-23.54966,-46.66793,"Rua Principado de Mônaco, Consolação, São Paulo - SP, 01247-040, Brasil",São Paulo,SP,01247-040
-23.50257,-46.53838,"Travessa Maria Domingas das Neves, Cangaíba, São Paulo - SP, 03717-010, Brasil",São Paulo,SP,03717-010
-23.55266,-46.70323,"Rua Décio Reis, 353, Alto de Pinheiros, São Paulo - SP, 05446-010, Brasil",São Paulo,SP,05446-010
-23.59323,-46.67716,"Rua Clodomiro Amazonas, 1037, Itaim Bibi, São Paulo - SP, 04537-012, Brasil",São Paulo,SP,04537-012
-23.56417,-46.6723,"Rua Estados Unidos, 1971, Jardim Paulista, São Paulo - SP, 01427-002, Brasil",São Paulo,SP,01427-002
-23.48528,-46.82567,"Alameda Pinot, 18, Jubran, Barueri - SP, 06458-290, Brasil",Barueri,SP,06458-290
-23.57055,-46.65754,"Alameda Campinas, 1179, Jardim Paulista, São Paulo - SP, 01404-001, Brasil",São Paulo,SP,01404-001
-23.58572,-46.68242,"Rua Aspásia, Itaim Bibi, São Paulo - SP, 01451-011, Brasil",São Paulo,SP,01451-011
-22.94846,-43.36985,"Rua Zózimo do Amaral, 238, Jacarepaguá, Rio de Janeiro - RJ, 22775-800, Brasil",Rio de Janeiro,RJ,22775-800
-29.98853,-51.14027,"Rua Dona Alzira, Sarandi, Porto Alegre - RS, 91060-410, Brasil",Porto Alegre,RS,91060-410
-25.40788,-49.30923,"Rua Juvenal dos Santos, 328, Cascatinha, Curitiba - PR, 82025-030, Brasil",Curitiba,PR,82025-030
-19.59917,-43.91317,"Alameda dos Jacarandás, 120, Lagoa Santa - MG, 33400-000, Brasil",Lagoa Santa,MG,33400-000
-15.70613,-47.99605,"Brasília, DF, Brasil",Brasília,DF,72227-991
-14.235,-51.92528,"Nova Nazaré, MT, Brasil",Nova Nazaré,MT,78638-000
-22.82355,-46.68985,"Rua 7, Tuiuti - SP, 12930-000, Brasil",Tuiuti,SP,12930-000
-23.277,-51.10013,"Avenida das Maritacas, Lindóia, Londrina - PR, 86031-070, Brasil",Londrina,PR,86031-070
-16.69808,-49.25156,"Ponto De Carregamento Para Veículos Elétricos, Avenida Deputado Jamel Cecílio, Sul, Goiânia - GO, 74085-580, Brasil",Goiânia,GO,74085-580
