name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,POI,Estado,Latitude,Longitude,Radius Distance
,,,"Poke Poke, Rua Pamplona, 1704, Jardim Paulista, São Paulo - SP, 01405-003, Brasil",São Paulo,,SP,,01405-003,-23.57055,-46.66099,,,,,,Joalherias,SP,-23.5705536,-46.6610224,0.3
,,,"ATM, Rua Fonseca, Bangu, Rio de Janeiro - RJ, 21820-005, Brasil",Rio de Janeiro,,RJ,,21820-005,-22.87847,-43.4666,,,,,,Joalherias,Demais Praças,-22.8787218,-43.4668192,0.3
,,,"Avenida Manoel Goulart, 2622, Jardim das Rosas, Presidente Prudente - SP, 19060-000, Brasil",Presidente Prudente,,SP,,19060-000,-22.1172,-51.40604,,,,,,Joalherias,SP,-22.11690134,-51.406212,0.3
,,,"Rua Joaquim Venâncio, 293, Pouso Alegre - MG, 37552-017, Brasil",Pouso Alegre,,MG,,37552-017,-22.22347,-45.93501,,,,,,Joalherias,Demais Praças,-22.223582,-45.934907,0.3
,,,"Avenida Moaci, Moema, São Paulo - SP, 04083-000, Brasil",São Paulo,,SP,,04083-000,-23.60898,-46.66696,,,,,,Joalherias,SP,-23.609039,-46.667016,0.3
,,,"Graffite, Avenida Presidente Kennedy, 4121, Portão, Curitiba - PR, 81020-770, Brasil",Curitiba,,PR,,81020-770,-25.4776,-49.29058,,,,,,Joalherias,Demais Praças,-25.4775638,-49.2906029,0.3
,,,"Viena Delicatessen, Santo Amaro, São Paulo - SP, 04710-190, Brasil",São Paulo,,SP,,04710-190,-23.62373,-46.6988,,,,,,Joalherias,SP,-23.6237934,-46.6987642,0.3
,,,"Espaçolaser, Avenida Maestro Paulo e Silva, Jardim Carioca, Rio de Janeiro - RJ, 21920-445, Brasil",Rio de Janeiro,,RJ,,21920-445,-22.8017,-43.20198,,,,,,Joalherias,Demais Praças,-22.801766,-43.2018716,0.3
,,,"Rua Só O Amor Constrói, 109, Eldorado Prol, Rio Verde - GO, 75904-433, Brasil",Rio Verde,,GO,,75904-433,-17.77094,-50.92313,,,,,,Joalherias,Demais Praças,-17.7709305,-50.9232683,0.3
,,,"Rua Manuel da Nóbrega, Centro, Diadema - SP, 09910-720, Brasil",Diadema,,SP,,09910-720,-23.69261,-46.62292,,,,,,Joalherias,SP,-23.6926139,-46.6229246,0.3
,,,"VIVARA, Avenida Limeira, 722, Vila Rezende, Piracicaba - SP, Brasil",Piracicaba,,SP,,,-22.70422,-47.64944,,,,,,Joalherias,SP,-22.7042389,-47.6494755,0.3
,,,"Rua Sete de Setembro, 1327, Centro, Blumenau - SC, 89010-207, Brasil",Blumenau,,SC,,89010-207,-26.91929,-49.06919,,,,,,Joalherias,Demais Praças,-26.919304,-49.069227,0.3
,,,"Rua Verbo Divino, 1166, Santo Amaro, São Paulo - SP, 04719-002, Brasil",São Paulo,,SP,,04719-002,-23.63241,-46.70684,,,,,,Joalherias,SP,-23.632551,-46.706956,0.3
,,,"Rua Doutor João Ribeiro, 280, Penha, São Paulo - SP, 03634-010, Brasil",São Paulo,,SP,,03634-010,-23.52443,-46.54752,,,,,,Joalherias,SP,-23.524413,-46.547503,0.3
,,,"Avenida Rotary, Ferrazópolis, São Bernardo do Campo - SP, 09721-000, Brasil",São Bernardo do Campo,,SP,,09721-000,-23.72233,-46.54317,,,,,,Joalherias,SP,-23.72241,-46.543163,0.3
,,,"KFC, Scs Bloco B, Asa Sul, Brasília - DF, 70332-900, Brasil",Brasília,,DF,,70332-900,-15.79603,-47.89199,,,,,,Joalherias,Demais Praças,-15.7960103,-47.8920051,0.3
,,,"Multi Money, Praça Souza Aranha, Barra Funda, São Paulo - SP, 05003-130, Brasil",São Paulo,,SP,,05003-130,-23.52723,-46.67401,,,,,,Joalherias,SP,-23.52716,-46.6741435,0.3
,,,"Passeio dos Flamboyants, Parque Faber Castell I, São Carlos - SP, 13561-352, Brasil",São Carlos,,SP,,13561-352,-22.01821,-47.91687,,,,,,Joalherias,SP,-22.018214,-47.916816,0.3
,,,"Avenida Perimetral Norte, Jardim Balneário Meia Ponte, Goiânia - GO, 74573-260, Brasil",Goiânia,,GO,,74573-260,-16.63004,-49.27545,,,,,,Joalherias,Demais Praças,-16.629942,-49.275523,0.3
,,,"Avenida das Nações Unidas, 22360, Socorro, São Paulo - SP, 04795-000, Brasil",São Paulo,,SP,,04795-000,-23.68415,-46.69232,,,,,,Joalherias,SP,-23.684125,-46.692289,0.3
,,,"Rua Conselheiro Moreira de Barros, 3054, Mandaqui, São Paulo - SP, 02430-000, Brasil",São Paulo,,SP,,02430-000,-23.48288,-46.64491,,,,,,Joalherias,SP,-23.482858,-46.644911,0.3
,,,"Avenida Antônio de Souza Noschese, Jaguaré, São Paulo - SP, 05328-000, Brasil",São Paulo,,SP,,05328-000,-23.54717,-46.75556,,,,,,Joalherias,SP,-23.547172,-46.755571,0.3
,,,"Rua Campos Salles, 825, Setor Central, Ribeirão Preto - SP, 14015-110, Brasil",Ribeirão Preto,,SP,,14015-110,-21.18239,-47.80903,,,,,,Joalherias,SP,-21.18235,-47.808961,0.3
,,,"Avenida Industrial, 641, Tamanduateí 3, Santo André - SP, 09080-510, Brasil",Santo André,,SP,,09080-510,-23.6493,-46.53326,,,,,,Joalherias,SP,-23.64932884,-46.53328462,0.3
,,,"Koni Store, Fazenda Militar, Barueri - SP, 06440-180, Brasil",Barueri,,SP,,06440-180,-23.51512,-46.85525,,,,,,Joalherias,SP,-23.51498,-46.8553273,0.3
,,,"Alameda 1, Ribeirão Preto - SP, Brasil",Ribeirão Preto,,SP,,,-21.22529,-47.83704,,,,,,Joalherias,SP,-21.225334,-47.837001,0.3
,,,"Pizza Hut, Rua Nova Vista, Campo Grande, São Paulo - SP, 04455-240, Brasil",São Paulo,,SP,,04455-240,-23.67653,-46.67658,,,,,,Joalherias,SP,-23.6764694,-46.6760812,0.3
,,,"Camicado, Alameda Rio Negro, 111, Alphaville, Barueri - SP, 06454-000, Brasil",Barueri,,SP,,06454-000,-23.50476,-46.84792,,,,,,Joalherias,SP,-23.5047667,-46.8478886,0.3
,,,"Paris Boulevard, Fraternidade, Londrina - PR, 86027-750, Brasil",Londrina,,PR,,86027-750,-23.31209,-51.14554,,,,,,Joalherias,Demais Praças,-23.312183,-51.1456229,0.3
,,,"Avenida Diário de Notícias, 500, Cristal, Porto Alegre - RS, 91900-420, Brasil",Porto Alegre,,RS,,91900-420,-30.08623,-51.24748,,,,,,Joalherias,Demais Praças,-30.086247,-51.247602,0.3
,,,"Kopenhagen, Rua Pedro Botelho de Rezende, 901, Vivendas do Arvoredo, Londrina - PR, Brasil",Londrina,,PR,,,-23.34199,-51.18536,,,,,,Joalherias,Demais Praças,-23.3419954,-51.1853634,0.3
,,,"Penteadeira, Rua Konrad Adenauer, 370, Tarumã, Curitiba - PR, 82821-020, Brasil",Curitiba,,PR,,82821-020,-25.42864,-49.21463,,,,,,Joalherias,Demais Praças,-25.4287353,-49.2146025,0.3
,,,"Avenida Anísio Haddad, São Manoel, São José do Rio Preto - SP, 15093-000, Brasil",São José do Rio Preto,,SP,,15093-000,-20.83835,-49.40104,,,,,,Joalherias,SP,-20.838463,-49.401055,0.3
,,,"Avenida Gisele Constantino, 180, Votorantim - SP, 18116-650, Brasil",Votorantim,,SP,,18116-650,-23.55076,-47.46566,,,,,,Joalherias,SP,-23.550895,-47.46581,0.3
,,,"Ecatec Indústria e Comercio, Avenida Mansur Frayha, 1155, Região Urbana Homogênea II, Poços de Caldas - MG, 37704-355, Brasil",Poços de Caldas,,MG,,37704-355,-21.77808,-46.60302,,,,,,Joalherias,Demais Praças,-21.778067,-46.602848,0.3
,,,"The Original Cupcake, Avenida Gov. André Franco Montoro, Taboão da Serra - SP, 06757-000, Brasil",Taboão da Serra,,SP,,06757-000,-23.61495,-46.77541,,,,,,Joalherias,SP,-23.614849,-46.775503,0.3
,,,"Estrada do Campo Limpo, 414, Jardim São Luís, São Paulo - SP, 05777-000, Brasil",São Paulo,,SP,,05777-000,-23.64843,-46.7576,,,,,,Joalherias,SP,-23.648372,-46.757572,0.3
,,,"Rua Marquês de São Vicente, 35, Gávea, Rio de Janeiro - RJ, 22451-041, Brasil",Rio de Janeiro,,RJ,,22451-041,-22.97563,-43.22772,,,,,,Joalherias,Demais Praças,-22.9755098,-43.2278144,0.3
,,,"Toasted Potato, Avenida Andrômeda, 227, Jardim Satélite, São José dos Campos - SP, 12231-675, Brasil",São José dos Campos,,SP,,12231-675,-23.21658,-45.89293,,,,,,Joalherias,SP,-23.216415,-45.892972,0.3
,,,"Te&Maki, Avenida Paulista, 1159, Jardim Paulista, São Paulo - SP, 01310-100, Brasil",São Paulo,,SP,,01310-100,-23.56482,-46.65335,,,,,,Joalherias,SP,-23.564733,-46.653379,0.3
,,,"Rua Verbo Divino, 1166, Santo Amaro, São Paulo - SP, 04719-002, Brasil",São Paulo,,SP,,04719-002,-23.63241,-46.70684,,,,,,Joalherias,SP,-23.632551,-46.706956,0.3
,,,"SGAS 905, BLOCO A, Asa Sul, Brasília - DF, 70390-050, Brasil",Brasília,,DF,,70390-050,-15.80351,-47.90297,,,,,,Joalherias,Demais Praças,-15.803598,-47.903099,0.3
,,,"Rua Quinze de Novembro, 55, Centro, Niterói - RJ, 24020-125, Brasil",Niterói,,RJ,,24020-125,-22.89633,-43.12105,,,,,,Joalherias,Demais Praças,-22.896399,-43.1211264,0.3
,,,"Passeio dos Flamboyants, Parque Faber Castell I, São Carlos - SP, 13561-352, Brasil",São Carlos,,SP,,13561-352,-22.01821,-47.91687,,,,,,Joalherias,SP,-22.018214,-47.916816,0.3
,,,"Avenida Juscelino Kubitschek de Oliveira, 1101, Campo do Galvão, Guaratinguetá - SP, 12505-300, Brasil",Guaratinguetá,,SP,,12505-300,-22.81545,-45.20193,,,,,,Joalherias,SP,-22.815389,-45.202066,0.3
,,,"Avenida Senador Tancredo Neves, 3550, Valparaíso de Goiás - GO, Brasil",Valparaíso de Goiás,,GO,,,-16.08301,-47.97146,,,,,,Joalherias,Demais Praças,-16.083113,-47.971394,0.3
,,,"Pizza Hut, Avenida Brasil, Mariano Procópio, Juiz de Fora - MG, 36080-060, Brasil",Juiz de Fora,,MG,,36080-060,-21.73859,-43.37248,,,,,,Joalherias,Demais Praças,-21.73894802,-43.37234136,0.3
,,,"Banco do Brasil, Barranco, Taubaté - SP, 12040-000, Brasil",Taubaté,,SP,,12040-000,-23.02407,-45.58219,,,,,,Joalherias,SP,-23.023987,-45.5821183,0.3
,,,"Triton Eyewear, Avenida Otto Baumgart, Vila Guilherme, São Paulo - SP, Brasil",São Paulo,,SP,,,-23.51603,-46.61872,,,,,,Joalherias,SP,-23.5159526,-46.6186899,0.3
,,,"Fitness Shop, Rua Guaiaó, Aparecida, Santos - SP, 11035-260, Brasil",Santos,,SP,,11035-260,-23.9777,-46.30939,,,,,,Joalherias,SP,-23.9776639,-46.3094169,0.3
,,,"SUBWAY, Avenida Costa e Silva, 185, Jardim Polo Centro, Foz do Iguaçu - PR, 85863-000, Brasil",Foz do Iguaçu,,PR,,85863-000,-25.53311,-54.57535,,,,,,Joalherias,Demais Praças,-25.533157,-54.575446,0.3
,,,"Avenida Getúlio Vargas, 268, Centro, Jaraguá do Sul - SC, 89251-000, Brasil",Jaraguá do Sul,,SC,,89251-000,-26.47989,-49.08509,,,,,,Joalherias,Demais Praças,-26.47983,-49.084944,0.3
,,,"Rua Esmeralda, 1025, Cajamar - SP, 07750-000, Brasil",Cajamar,,SP,,07750-000,-23.29955,-46.86929,,,,,,Joalherias,SP,-23.3017847,-46.8677744,0.3
,,,"Joli, Vila Nambi, Jundiaí - SP, 13202-460, Brasil",Jundiaí,,SP,,13202-460,-23.19107,-46.87412,,,,,,Joalherias,SP,-23.19111,-46.874325,0.3
,,,"KFC, Scs Bloco B, Asa Sul, Brasília - DF, 70332-900, Brasil",Brasília,,DF,,70332-900,-15.79603,-47.89199,,,,,,Joalherias,Demais Praças,-15.7960103,-47.8920051,0.3
,,,"Avenida Rio Negro, 1100, Franca - SP, 14406-005, Brasil",Franca,,SP,,14406-005,-20.54723,-47.41601,,,,,,Joalherias,SP,-20.547213,-47.416005,0.3
,,,"Rua dos Goitacazes, 365, Centro, Belo Horizonte - MG, 30190-050, Brasil",Belo Horizonte,,MG,,30190-050,-19.92276,-43.94034,,,,,,Joalherias,Demais Praças,-19.922741,-43.940413,0.3
,,,"Rodovia Presidente Castelo Branco, São Roque - SP, 18132-851, Brasil",São Roque,,SP,,18132-851,-23.42224,-47.16117,,,,,,Joalherias,SP,-23.422109,-47.161163,0.3
,,,"Avenida Nossa Senhora da Penha, 1263, Penha, Bragança Paulista - SP, 12929-470, Brasil",Bragança Paulista,,SP,,12929-470,-22.95122,-46.52075,,,,,,Joalherias,SP,-22.951124,-46.520081,0.3
,,,"C&A, Avenida Santa Bárbara, Vila Mollon IV, Santa Bárbara d'Oeste - SP, 13456-625, Brasil",Santa Bárbara d'Oeste,,SP,,13456-625,-22.74784,-47.36725,,,,,,Joalherias,SP,-22.747899,-47.367288,0.3
,,,"Via W. Cinco Norte, Asa Norte, Brasília - DF, Brasil",Brasília,,DF,,,-15.73419,-47.90407,,,,,,Joalherias,Demais Praças,-15.734184,-47.904034,0.3
,,,"Cacau Show, Rodovia dos Metalúrgicos, 1189, São Geraldo, Volta Redonda - RJ, 27253-005, Brasil",Volta Redonda,,RJ,,27253-005,-22.52266,-44.07873,,,,,,Joalherias,Demais Praças,-22.5227094,-44.0787846,0.3
,,,"Lava-Rápido Costa e S, Avenida Costa e Silva, Jardim Polo Centro, Foz do Iguaçu - PR, 85863-000, Brasil",Foz do Iguaçu,,PR,,85863-000,-25.53312,-54.57457,,,,,,Joalherias,Demais Praças,-25.5329416,-54.574636,0.3
,,,"TOUCH, Avenida Independência, São Mateus, Juiz de Fora - MG, 36025-320, Brasil",Juiz de Fora,,MG,,36025-320,-21.7816,-43.36087,,,,,,Joalherias,Demais Praças,-21.781628,-43.360941,0.3
,,,"Banco 24horas, Parque dos Rodoviários, Campos dos Goytacazes - RJ, Brasil",Campos dos Goytacazes,,RJ,,,-21.75381,-41.34385,,,,,,Joalherias,Demais Praças,-21.7537444,-41.3440328,0.3
,,,"Supper Rissul, Av. Centenário N, 555, Passo das Pedras, Gravataí - RS, 94035-160, Brasil",Gravataí,,RS,,94035-160,-29.9499,-50.99631,,,,,,Joalherias,Demais Praças,-29.950016,-50.996446,0.3
,,,"Rua Joaquim Nabuco, 157, Uvaranas, Ponta Grossa - PR, 84026-080, Brasil",Ponta Grossa,,PR,,84026-080,-25.09584,-50.15226,,,,,,Joalherias,Demais Praças,-25.0957683,-50.1523331,0.3
,,,"Rua Dianópolis, Móoca, São Paulo - SP, 03126-007, Brasil",São Paulo,,SP,,03126-007,-23.58194,-46.59103,,,,,,Joalherias,SP,-23.5818759,-46.5910457,0.3
,,,"Samsonite, Vila Formosa, São Paulo - SP, 03342-000, Brasil",São Paulo,,SP,,03342-000,-23.5615,-46.56046,,,,,,Joalherias,SP,-23.5615061,-46.5604411,0.3
,,,"Rodovia Raposo Tavares, Centro, Cotia - SP, 06708-000, Brasil",Cotia,,SP,,06708-000,-23.60582,-46.94677,,,,,,Joalherias,SP,-23.605845,-46.946762,0.3
,,,"Maz Brasil, Avenida Presidente Kennedy, Portão, Curitiba - PR, 80610-010, Brasil",Curitiba,,PR,,80610-010,-25.47784,-49.29184,,,,,,Joalherias,Demais Praças,-25.477799,-49.291768,0.3
,,,"Pólo Wear, Avenida Deputado Benedito Matarazzo, 9403, Jardim Oswaldo Cruz, São José dos Campos - SP, 12216-530, Brasil",São José dos Campos,,SP,,12216-530,-23.19987,-45.88137,,,,,,Joalherias,SP,-23.199784,-45.8814586,0.3
,,,"SGAN 916 Bloco F, Asa Norte, Brasília - DF, 70770-100, Brasil",Brasília,,DF,,70770-100,-15.73927,-47.90409,,,,,,Joalherias,Demais Praças,-15.7397842,-47.9038911,0.3
,,,"EPIA, Setores Complementares-Asa Sul, Brasília - DF, Brasil",Brasília,,DF,,,-15.83329,-47.95167,,,,,,Joalherias,Demais Praças,-15.8332936,-47.9516438,0.3
,,,"Avenida Doutora Ruth Cardoso, Alto de Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,,SP,,05477-000,-23.54804,-46.72948,,,,,,Joalherias,SP,-23.548045,-46.729481,0.3
,,,"Rua Doutor Rodrigo Pereira Barreto, 4, Itaquera, São Paulo - SP, 08210-535, Brasil",São Paulo,,SP,,08210-535,-23.53089,-46.44679,,,,,,Joalherias,SP,-23.5309589,-46.44674867,0.3
,,,"Alameda Rio Negro, Alphaville, Barueri - SP, Brasil",Barueri,,SP,,,-23.50407,-46.84748,,,,,,Joalherias,SP,-23.504093,-46.847522,0.3
,,,"Kiosqui Mrv Shopping Sjp, Rua Voluntários da Pátria, 170, Centro, São José dos Pinhais - PR, 83005-010, Brasil",São José dos Pinhais,,PR,,83005-010,-25.5378,-49.20443,,,,,,Joalherias,Demais Praças,-25.537732,-49.204314,0.3
,,,"Ponto De Carregamento Para Veículos Elétricos, Praça Leonor Kaupa, 100, Cursino, São Paulo - SP, Brasil",São Paulo,,SP,,,-23.61995,-46.62715,,,,,,Joalherias,SP,-23.6199582,-46.6271965,0.3
,,,"Avenida General Furtado do Nascimento, 4777, Alto de Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,,SP,,05477-000,-23.55177,-46.72242,,,,,,Joalherias,SP,-23.5519194,-46.7225102,0.3
,,,"Uberlândia Shopping-Norte, Gávea, Uberlândia - MG, Brasil",Uberlândia,,MG,,,-18.95615,-48.27714,,,,,,Joalherias,Demais Praças,-18.9560633,-48.2774058,0.3
,,,"Espaçolaser, Avenida Rotary, Ferrazópolis, São Bernardo do Campo - SP, 09790-000, Brasil",São Bernardo do Campo,,SP,,09790-000,-23.72322,-46.54296,,,,,,Joalherias,SP,-23.7232069,-46.5428769,0.3
,,,"Bb Básico, Areal, Pelotas - RS, 96085-000, Brasil",Pelotas,,RS,,96085-000,-31.76093,-52.31871,,,,,,Joalherias,Demais Praças,-31.7608855,-52.3186767,0.3
,,,"Ponto De Carregamento Para Veículos Elétricos, Avenida Santa Beatriz da Silva, 1501, Uberaba - MG, 38050-000, Brasil",Uberaba,,MG,,38050-000,-19.7661,-47.95085,,,,,,Joalherias,Demais Praças,-19.766298,-47.950768,0.3
,,,"Avenida Prestes Maia, 1474, Taboão, Diadema - SP, 09930-270, Brasil",Diadema,,SP,,09930-270,-23.67439,-46.61414,,,,,,Joalherias,SP,-23.674338,-46.614494,0.3
,,,"Shell, ERL S, Zona Cívico Administrativa, Brasília - DF, Brasil",Brasília,,DF,,,-15.79423,-47.88217,,,,,,Joalherias,Demais Praças,-15.7942287,-47.8821658,0.3
,,,"Avenida Gisele Constantino, 180, Votorantim - SP, 18116-650, Brasil",Votorantim,,SP,,18116-650,-23.55076,-47.46566,,,,,,Joalherias,SP,-23.550895,-47.46581,0.3
,,,"Alameda Gabriel Monteiro da Silva, 1487, Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,,SP,,05477-000,-23.57237,-46.68162,,,,,,Decor,SP,-23.5725608,-46.6815322,0.3
,,,"Alameda Gabriel Monteiro da Silva, 268, Jardim Paulista, São Paulo - SP, 01442-000, Brasil",São Paulo,,SP,,01442-000,-23.56323,-46.67511,,,,,,Decor,SP,-23.5632174,-46.6751925,0.3
,,,"Alameda Gabriel Monteiro da Silva, 1824, Pinheiros, São Paulo - SP, 01442-001, Brasil",São Paulo,,SP,,01442-001,-23.57407,-46.68464,,,,,,Decor,SP,-23.5739406,-46.6844876,0.3
,,,"Rua Doutor Antônio Carlos Assumpção, Pinheiros, São Paulo - SP, 01441-020, Brasil",São Paulo,,SP,,01441-020,-23.5727,-46.68177,,,,,,Decor,SP,-23.5725654,-46.6816196,0.3
,,,"Rua João Cachoeira, 1731, Itaim Bibi, São Paulo - SP, 04535-016, Brasil",São Paulo,,SP,,04535-016,-23.59523,-46.6743,,,,,,Decor,SP,-23.59525,-46.6742953,0.3
,,,"Alameda Gabriel Monteiro da Silva, 2138, Pinheiros, São Paulo - SP, 01442-001, Brasil",São Paulo,,SP,,01442-001,-23.57446,-46.68756,,,,,,Decor,SP,-23.5744175,-46.6876072,0.3
,,,"Iberostar Praia do Forte, Avenida das Nações Unidas, Itaim Bibi, São Paulo - SP, 04578-000, Brasil",São Paulo,,SP,,04578-000,-23.60905,-46.69692,,,,,,Decor,SP,-23.608981,-46.6969467,0.3
,,,"Alameda Gabriel Monteiro da Silva, 1824, Pinheiros, São Paulo - SP, 01442-001, Brasil",São Paulo,,SP,,01442-001,-23.57407,-46.68464,,,,,,Decor,SP,-23.5739619,-46.6845218,0.3
,,,"Avenida Jorge Tibiriçá, 1256, Vila Georgina, Campinas - SP, 13045-706, Brasil",Campinas,,SP,,13045-706,-22.93249,-47.04481,,,,,,Decor,SP,-22.9325029,-47.0447141,0.3
,,,"Rua Ibsen da Costa Manso, 48, Pinheiros, São Paulo - SP, 01440-010, Brasil",São Paulo,,SP,,01440-010,-23.56993,-46.6798,,,,,,Decor,SP,-23.5700268,-46.6797957,0.3
,,,"Papel Assinado, Alameda Gabriel Monteiro da Silva, Jardim Paulista, São Paulo - SP, 01441-000, Brasil",São Paulo,,SP,,01441-000,-23.56388,-46.67569,,,,,,Decor,SP,-23.5639082,-46.6757843,0.3
,,,"Mix Conceito, Rodovia Raposo Tavares, 27500, Jardim dos Ipês, Cotia - SP, 06708-000, Brasil",Cotia,,SP,,06708-000,-23.59989,-46.89659,,,,,,Decor,SP,-23.5998436,-46.8965522,0.3
,,,"Alameda Gabriel Monteiro da Silva, 1606, Pinheiros, São Paulo - SP, 01442-001, Brasil",São Paulo,,SP,,01442-001,-23.57318,-46.68272,,,,,,Decor,SP,-23.5731631,-46.6827644,0.3
,,,"Caixa Econômica Federal., Alameda Araguaia, 370, Alphaville, Barueri - SP, 06455-000, Brasil",Barueri,,SP,,06455-000,-23.49858,-46.85794,,,,,,Decor,SP,-23.4983908,-46.8579665,0.3
,,,"São Joaquim, SC, Brasil",São Joaquim,,SC,,88600-000,-28.29351,-49.93386,,,,,,Helipontos,Demais Praças,-28.1242174,-49.8209173,0.3
,,,"Ponte Dom Tito Buss, Jardim América, Rio do Sul - SC, 89160-000, Brasil",Rio do Sul,,SC,,89160-000,-27.20864,-49.63332,,,,,,Helipontos,Demais Praças,-27.2085866,-49.6325582,0.3
,,,"Rua Afonso Pena, Timbó - SC, 89120-000, Brasil",Timbó,,SC,,89120-000,-26.84746,-49.26806,,,,,,Helipontos,Demais Praças,-26.8478663,-49.2678131,0.3
,,,"Avenida Primeiro de Maio, 961, Poço Fundo, Brusque - SC, 88353-202, Brasil",Brusque,,SC,,88353-202,-27.12227,-48.90304,,,,,,Helipontos,Demais Praças,-27.1214913,-48.90192680000001,0.3
,,,"Rua Gerhard Nelson Appel, 145, Centro 2, Brusque - SC, 88354-121, Brasil",Brusque,,SC,,88354-121,-27.10749,-48.91668,,,,,,Helipontos,Demais Praças,-27.1076588,-48.9162178,0.3
,,,"Rua Doutor Olímpio de Souza Pitanga, 688, Jardim Maluche, Brusque - SC, 88354-310, Brasil",Brusque,,SC,,88354-310,-27.10515,-48.93465,,,,,,Helipontos,Demais Praças,-27.1049423,-48.93454740000001,0.3
,,,"Avenida Governador Irineu Bornhausen, Agronômica, Florianópolis - SC, 88015-710, Brasil",Florianópolis,,SC,,88015-710,-27.58284,-48.54514,,,,,,Helipontos,Demais Praças,-27.5826648,-48.5454193,0.3
,,,"BR-101, Araranguá - SC, 88900-000, Brasil",Araranguá,,SC,,88900-000,-29.0056,-49.56484,,,,,,Helipontos,Demais Praças,-29.0054172,-49.5649873,0.3
,,,"Rua Oswaldo Loos, 287, Poço Fundo, Brusque - SC, 88353-134, Brasil",Brusque,,SC,,88353-134,-27.10687,-48.90744,,,,,,Helipontos,Demais Praças,-27.1069794,-48.9072567,0.3
,,,"Rua Gustavo Zimmermann, 9969, Itoupava Alta, Blumenau - SC, 89063-185, Brasil",Blumenau,,SC,,89063-185,-26.76578,-49.07692,,,,,,Helipontos,Demais Praças,-26.7656997,-49.0773547,0.3
,,,"Rua Santa Catarina, 819, Ascurra - SC, 89138-000, Brasil",Ascurra,,SC,,89138-000,-26.9462,-49.38098,,,,,,Helipontos,Demais Praças,-26.9456489,-49.3808066,0.3
,,,"Avenida Normando Tedesco, 153, Centro, Balneário Camboriú - SC, 88330-120, Brasil",Balneário Camboriú,,SC,,88330-120,-27.00738,-48.61035,,,,,,Helipontos,Demais Praças,-27.007484,-48.6104072,0.3
,,,"Rua Bertolino João de Melo, Santo Amaro da Imperatriz - SC, 88140-000, Brasil",Santo Amaro da Imperatriz,,SC,,88140-000,-27.68063,-48.76636,,,,,,Helipontos,Demais Praças,-27.6804774,-48.7661427,0.3
,,,"Rua Cherne, 464, Centro, Bombinhas - SC, 88215-000, Brasil",Bombinhas,,SC,,88215-000,-27.1492,-48.49802,,,,,,Helipontos,Demais Praças,-27.1492173,-48.4981452,0.3
,,,"Rua Otto Hoier, 56, São Vicente, Itajaí - SC, 88308-100, Brasil",Itajaí,,SC,,88308-100,-26.91055,-48.68584,,,,,,Helipontos,Demais Praças,-26.910608,-48.6859385,0.3
,,,"Tattoo Show Studio - Tatuagens e Piercing, Nossa Senhora da Saúde, Caxias do Sul - RS, Brasil",Caxias do Sul,,RS,,,-29.14292,-51.20076,,,,,,Helipontos,Demais Praças,-29.143642,-51.2010325,0.3
,,,"Avenida Monsenhor Frederico Trombock, Industrial, São Ludgero - SC, 88730-000, Brasil",São Ludgero,,SC,,88730-000,-28.32039,-49.18296,,,,,,Helipontos,Demais Praças,-28.3212322,-49.1837526,0.3
,,,"Avenida Emanoel Pinto, 367, Balneário Piçarras - SC, 88380-000, Brasil",Balneário Piçarras,,SC,,88380-000,-26.76715,-48.67139,,,,,,Helipontos,Demais Praças,-26.766962,-48.6713524,0.3
,,,"Corpo de Bombeiros Militar Navegantes, São Domingos, Navegantes - SC, 88370-513, Brasil",Navegantes,,SC,,88370-513,-26.88937,-48.66293,,,,,,Helipontos,Demais Praças,-26.8893602,-48.6632427,0.3
,,,"Rua São Benedito, 420, Serraria, São José - SC, 88115-160, Brasil",São José,,SC,,88115-160,-27.54258,-48.62366,,,,,,Helipontos,Demais Praças,-27.542135,-48.6239011,0.3
,,,"Rua Joaquim Nabuco, 844, Centro, Novo Hamburgo - RS, 93310-002, Brasil",Novo Hamburgo,,RS,,93310-002,-29.6833,-51.12905,,,,,,Helipontos,Demais Praças,-29.6830967,-51.1291527,0.3
,,,"Zuanazzi e Lorenzini Advogados Associados, Centro Histórico, Porto Alegre - RS, Brasil",Porto Alegre,,RS,,,-30.02478,-51.22708,,,,,,Helipontos,Demais Praças,-30.024712,-51.2268331,0.3
