Latitude,Longitude,Radius Distance,Estado,POI
-19.9482066,-44.0256258,0.3,Demais Praças,Joalherias
-23.0253193,-45.5824343,0.3,SP,Joalherias
-26.904382,-48.660244,0.3,Demais Praças,Joalherias
-15.719407,-47.8851768,0.3,Demais Praças,Joalherias
-25.554894,-54.566779,0.3,Demais Praças,Joalherias
-23.5060765,-46.7179002,0.3,SP,Joalherias
-23.64932884,-46.53328462,0.3,SP,Joalherias
-23.459863,-46.307036,0.3,SP,Joalherias
-23.538202,-46.771948,0.3,SP,Joalherias
-23.658352,-46.83292,0.3,SP,Joalherias
-25.44321648,-49.29067612,0.3,Demais Praças,Joalherias
-22.786764,-43.545438,0.3,Demais Praças,Joalherias
-27.0697921,-52.6250599,0.3,Demais Praças,Joalherias
-19.928228,-43.946818,0.3,Demais Praças,Joalherias
-23.595926,-46.6851055,0.3,SP,Joalherias
-19.920396,-43.92114,0.3,Demais Praças,Joalherias
-22.896721,-43.123917,0.3,Demais Praças,Joalherias
-23.4799135,-46.6029538,0.3,SP,Joalherias
-30.050185,-51.228082,0.3,Demais Praças,Joalherias
-21.2104407,-47.8138791,0.3,SP,Joalherias
-22.93131,-47.077723,0.3,SP,Joalherias
-22.95680276,-43.17618724,0.3,Demais Praças,Joalherias
-25.0980329,-50.1546847,0.3,Demais Praças,Joalherias
-18.910777,-48.259772,0.3,Demais Praças,Joalherias
-23.573355,-46.695552,0.3,SP,Joalherias
-30.02603395,-51.16264757,0.3,Demais Praças,Joalherias
-23.72241,-46.543163,0.3,SP,Joalherias
-19.671258,-43.993214,0.3,Demais Praças,Joalherias
-22.7947525,-43.35289949,0.3,Demais Praças,Joalherias
-23.5994793,-46.63675,0.3,SP,Joalherias
-15.8332936,-47.9516438,0.3,Demais Praças,Joalherias
-22.9475665,-43.1834719,0.3,Demais Praças,Joalherias
-23.20529,-45.90767,0.3,SP,Joalherias
-19.975722,-43.944744,0.3,Demais Praças,Joalherias
-29.6699257,-51.1436221,0.3,Demais Praças,Joalherias
-19.671258,-43.993214,0.3,Demais Praças,Joalherias
-17.7709305,-50.9232683,0.3,Demais Praças,Joalherias
-28.262951,-52.40867,0.3,Demais Praças,Joalherias
-23.9672128,-46.3346131,0.3,SP,Joalherias
-19.8807095,-44.0381215,0.3,Demais Praças,Joalherias
-23.564733,-46.653379,0.3,SP,Joalherias
-25.533157,-54.575446,0.3,Demais Praças,Joalherias
-30.086247,-51.247602,0.3,Demais Praças,Joalherias
-27.615609,-48.64524399,0.3,Demais Praças,Joalherias
-28.6876619,-49.335381,0.3,Demais Praças,Joalherias
-23.9772208,-46.3097622,0.3,SP,Joalherias
-25.477799,-49.291768,0.3,Demais Praças,Joalherias
-29.176931,-51.219207,0.3,Demais Praças,Joalherias
-23.542701,-46.658082,0.3,SP,Joalherias
-22.747899,-47.367288,0.3,SP,Joalherias
-23.648372,-46.757572,0.3,SP,Joalherias
-22.999455,-43.351358,0.3,Demais Praças,Joalherias
-27.583547,-48.614367,0.3,Demais Praças,Joalherias
-21.755207,-41.348613,0.3,Demais Praças,Joalherias
-21.2192212,-50.4657096,0.3,SP,Joalherias
-18.95689,-48.276655,0.3,Demais Praças,Joalherias
-27.591216,-48.513972,0.3,Demais Praças,Joalherias
-23.216415,-45.892972,0.3,SP,Joalherias
-23.102282,-47.012001,0.3,SP,Joalherias
-23.46907,-46.49085934,0.3,SP,Joalherias
-16.706871,-49.237572,0.3,Demais Praças,Joalherias
-23.683705,-46.557798,0.3,SP,Joalherias
-23.998117,-46.411367,0.3,SP,Joalherias
-23.658352,-46.83292,0.3,SP,Joalherias
-22.018214,-47.916816,0.3,SP,Joalherias
-23.658352,-46.83292,0.3,SP,Joalherias
-23.5465273,-46.6386372,0.3,SP,Joalherias
-22.5268373,-44.0767886,0.3,Demais Praças,Joalherias
-26.85923,-49.058581,0.3,Demais Praças,Joalherias
-27.58437,-48.545312,0.3,Demais Praças,Joalherias
-23.658352,-46.83292,0.3,SP,Joalherias
-23.012691,-43.461962,0.3,Demais Praças,Joalherias
-19.888779,-43.968703,0.3,Demais Praças,Joalherias
-23.595868,-46.686955,0.3,SP,Joalherias
-19.8209978,-43.9471884,0.3,Demais Praças,Joalherias
-25.543897,-54.585037,0.3,Demais Praças,Joalherias
-23.561257,-46.658572,0.3,SP,Joalherias
-22.9839424,-43.2102662,0.3,Demais Praças,Joalherias
-22.9836527,-43.2093297,0.3,Demais Praças,Joalherias
-23.609039,-46.667016,0.3,SP,Joalherias
-23.6051432,-46.6654412,0.3,SP,Joalherias
-23.605355,-46.665535,0.3,SP,Joalherias
-22.893227,-47.029045,0.3,SP,Joalherias
-23.6236613,-46.6988489,0.3,SP,Joalherias
-23.558073,-46.570943,0.3,SP,Joalherias
-23.5703804,-46.6436832,0.3,SP,Joalherias
-23.5773238,-46.6881771,0.3,SP,Joalherias
-23.633823,-46.825586,0.3,SP,Joalherias
-23.5773238,-46.6881771,0.3,SP,Joalherias
-23.62346484,-46.6989065,0.3,SP,Joalherias
-23.590418,-46.690551,0.3,SP,Joalherias
-23.5773238,-46.6881771,0.3,SP,Joalherias
-23.5981725,-46.6974117,0.3,SP,Joalherias
-23.5993694,-46.682819,0.3,SP,Joalherias
-23.54271,-46.6576,0.3,SP,Joalherias
-23.598039,-46.6976265,0.3,SP,Joalherias
-22.983397,-43.209185,0.3,Demais Praças,Joalherias
-23.5585799,-46.6586363,0.3,SP,Joalherias
-16.3342088,-48.9170638,0.3,Demais Praças,Joalherias
-23.550895,-47.46581,0.3,SP,Joalherias
-23.609039,-46.667016,0.3,SP,Joalherias
-19.974486,-43.9449069,0.3,Demais Praças,Joalherias
-23.486605,-46.549867,0.3,SP,Joalherias
-25.4356426,-49.316402,0.3,Demais Praças,Joalherias
-23.0013402,-43.3863067,0.3,Demais Praças,Joalherias
-31.75955,-52.318674,0.3,Demais Praças,Joalherias
-23.585384,-46.724373,0.3,SP,Joalherias
-23.590418,-46.690551,0.3,SP,Joalherias
-15.8355016,-48.0412934,0.3,Demais Praças,Joalherias
-23.6927028,-46.5511107,0.3,SP,Joalherias
-16.74023867,-43.870405,0.3,Demais Praças,Joalherias
-22.5207674,-44.135297,0.3,Demais Praças,Joalherias
-25.440186,-49.276927,0.3,Demais Praças,Joalherias
-23.2648758,-47.2817147,0.3,SP,Joalherias
-23.012691,-43.461962,0.3,Demais Praças,Joalherias
-16.629942,-49.275523,0.3,Demais Praças,Joalherias
-23.4223,-51.932798,0.3,Demais Praças,Joalherias
-23.6312304,-46.735867,0.3,SP,Joalherias
-23.440477,-46.543281,0.3,SP,Joalherias
-29.9150655,-51.1650964,0.3,Demais Praças,Joalherias
-19.8742387,-43.9257584,0.3,Demais Praças,Joalherias
-23.620509,-46.627679,0.3,SP,Joalherias
-23.542338,-46.318307,0.3,SP,Joalherias
-22.376226,-46.944458,0.3,SP,Joalherias
-23.440477,-46.543281,0.3,SP,Joalherias
-23.553663,-46.653323,0.3,SP,Joalherias
-22.7478988,-47.3672883,0.3,SP,Joalherias
-23.505971,-46.717298,0.3,SP,Joalherias
-23.516468,-46.17898,0.3,SP,Joalherias
-22.935024,-43.518246,0.3,Demais Praças,Joalherias
-23.526347,-46.6811136,0.3,SP,Joalherias
-23.5704202,-46.6437503,0.3,SP,Joalherias
-23.4743596,-46.5994445,0.3,SP,Joalherias
-26.251735,-48.852608,0.3,Demais Praças,Joalherias
-23.504267,-46.832675,0.3,SP,Joalherias
-21.2192212,-50.4657096,0.3,SP,Joalherias
-23.54116,-46.766435,0.3,SP,Joalherias
-23.5615061,-46.5604411,0.3,SP,Joalherias
-24.946782,-53.434924,0.3,Demais Praças,Joalherias
-19.8209978,-43.9471884,0.3,Demais Praças,Joalherias
-18.9104233,-48.2604898,0.3,Demais Praças,Joalherias
-15.7942287,-47.8821658,0.3,Demais Praças,Joalherias
-16.74325387,-49.27874241,0.3,Demais Praças,Joalherias
-22.928549,-43.573692,0.3,Demais Praças,Joalherias
-22.342332,-49.049463,0.3,SP,Joalherias
-26.904382,-48.660244,0.3,Demais Praças,Joalherias
-22.893227,-47.029045,0.3,SP,Joalherias
-23.60838,-46.767539,0.3,SP,Joalherias
-23.9670059,-46.3367649,0.3,SP,Joalherias
-19.9207476,-43.9206068,0.3,Demais Praças,Joalherias
-21.5711348,-45.4487893,0.3,Demais Praças,Joalherias
-23.5972545,-46.6973275,0.3,SP,Joalherias
-23.5994401,-46.6370048,0.3,SP,Joalherias
-23.573355,-46.695552,0.3,SP,Joalherias
-16.707804,-49.2732323,0.3,Demais Praças,Joalherias
-23.444004,-46.72652,0.3,SP,Joalherias
-23.558308,-46.659478,0.3,SP,Joalherias
-20.8665207,-49.4147385,0.3,SP,Joalherias
-19.8901794,-43.9680514,0.3,Demais Praças,Joalherias
-21.7537444,-41.3440328,0.3,Demais Praças,Joalherias
-25.423586,-49.270431,0.3,Demais Praças,Joalherias
-22.8476323,-47.0642989,0.3,SP,Joalherias
-22.9572182,-43.1769324,0.3,Demais Praças,Joalherias
-23.5773238,-46.6881771,0.3,SP,Joalherias
-22.82967,-47.266578,0.3,SP,Joalherias
-22.704012,-47.6497642,0.3,SP,Joalherias
-23.64932884,-46.53328462,0.3,SP,Joalherias
-23.3419954,-51.1853634,0.3,Demais Praças,Joalherias
-24.950513,-53.477398,0.3,Demais Praças,Joalherias
-26.3043501,-48.8491261,0.3,Demais Praças,Joalherias
-23.57042,-46.64375,0.3,SP,Joalherias
-21.210441,-47.813879,0.3,SP,Joalherias
-22.955587,-43.339941,0.3,Demais Praças,Joalherias
-22.318656,-49.072075,0.3,SP,Joalherias
-25.423534,-49.270408,0.3,Demais Praças,Joalherias
-23.5575889,-46.6592402,0.3,SP,Joalherias
-22.318656,-49.072075,0.3,SP,Joalherias
-23.496127,-47.459607,0.3,SP,Joalherias
-23.648372,-46.757572,0.3,SP,Joalherias
-23.32917,-51.177365,0.3,Demais Praças,Joalherias
-23.7460038,-46.5954495,0.3,SP,Joalherias
-15.841666,-48.023602,0.3,Demais Praças,Joalherias
-27.598568,-48.621304,0.3,Demais Praças,Joalherias
-23.0249989,-45.5815318,0.3,SP,Joalherias
-23.0099972,-43.5418667,0.3,Demais Praças,Joalherias
-22.9249058,-47.1269687,0.3,SP,Joalherias
-23.117319,-47.219862,0.3,SP,Joalherias
-16.7061712,-49.2690578,0.3,Demais Praças,Joalherias
-25.46763894,-49.67793162,0.3,Demais Praças,Joalherias
-21.781628,-43.360941,0.3,Demais Praças,Joalherias
-23.20529,-45.90767,0.3,SP,Joalherias
-23.001456,-43.38496,0.3,Demais Praças,Joalherias
-23.6681156,-46.5333019,0.3,SP,Joalherias
-23.5704366,-46.6437744,0.3,SP,Joalherias
-24.950513,-53.477398,0.3,Demais Praças,Joalherias
-30.086247,-51.247602,0.3,Demais Praças,Joalherias
-18.910777,-48.259772,0.3,Demais Praças,Joalherias
-21.7835752,-48.2007888,0.3,SP,Joalherias
-23.547172,-46.755571,0.3,SP,Joalherias
-23.5954335,-46.6870474,0.3,SP,Joalherias
-19.9482066,-44.0256258,0.3,Demais Praças,Joalherias
-19.94004233,-43.93410667,0.3,Demais Praças,Joalherias
-19.8811897,-44.0383409,0.3,Demais Praças,Joalherias
-22.9825622,-43.2173424,0.3,Demais Praças,Joalherias
-23.5155398,-46.6177669,0.3,SP,Joalherias
-23.5251956,-46.5470113,0.3,SP,Joalherias
-15.719407,-47.8851768,0.3,Demais Praças,Joalherias
-22.887542,-43.2823465,0.3,Demais Praças,Joalherias
-23.605845,-46.946762,0.3,SP,Joalherias
-23.542701,-46.658082,0.3,SP,Joalherias
-23.5773238,-46.6881771,0.3,SP,Joalherias
-22.9328254,-47.077649,0.3,SP,Joalherias
-16.0821361,-48.5074307,0.3,Demais Praças,Joalherias
-23.173288,-46.914177,0.3,SP,Joalherias
-15.79025,-47.9765549,0.3,Demais Praças,Joalherias
-23.5417688,-46.5766632,0.3,SP,Joalherias
-23.7503057,-53.2714866,0.3,Demais Praças,Joalherias
-23.5637828,-46.6528531,0.3,SP,Joalherias
-23.636111,-46.823285,0.3,SP,Joalherias
-30.0117603,-51.1605866,0.3,Demais Praças,Joalherias
-29.706767,-53.82918,0.3,Demais Praças,Joalherias
-22.93131,-47.077723,0.3,SP,Joalherias
-23.6927028,-46.5511107,0.3,SP,Joalherias
-25.440186,-49.276927,0.3,Demais Praças,Joalherias
-23.515393,-46.616084,0.3,SP,Joalherias
-18.95689,-48.276655,0.3,Demais Praças,Joalherias
-15.7942287,-47.8821658,0.3,Demais Praças,Joalherias
-25.554894,-54.566779,0.3,Demais Praças,Joalherias
-23.63002,-46.736288,0.3,SP,Joalherias
-27.5847549,-48.5451428,0.3,Demais Praças,Joalherias
-19.955785,-44.109803,0.3,Demais Praças,Joalherias
-25.348554,-51.474786,0.3,Demais Praças,Joalherias
-23.4222999,-51.9327976,0.3,Demais Praças,Joalherias
-25.429332,-49.214691,0.3,Demais Praças,Joalherias
-23.623383,-46.698609,0.3,SP,Joalherias
-19.874395,-43.926673,0.3,Demais Praças,Joalherias
-26.9931046,-48.647366,0.3,Demais Praças,Joalherias
-27.591216,-48.513972,0.3,Demais Praças,Joalherias
-22.9468654,-43.1825928,0.3,Demais Praças,Joalherias
-23.66831447,-46.53315035,0.3,SP,Joalherias
-23.4203701,-51.9704265,0.3,Demais Praças,Joalherias
-23.5280931,-46.6748364,0.3,SP,Joalherias
-23.4862571,-46.6402914,0.3,SP,Joalherias
-26.9925606,-48.6469337,0.3,Demais Praças,Joalherias
-23.1995477,-46.8902183,0.3,SP,Joalherias
-23.41923143,-51.93309286,0.3,Demais Praças,Joalherias
-22.859574,-47.054071,0.3,SP,Joalherias
-16.706871,-49.237572,0.3,Demais Praças,Joalherias
-24.947833,-53.43508,0.3,Demais Praças,Joalherias
-23.5309589,-46.44674867,0.3,SP,Joalherias
-27.0697921,-52.6250599,0.3,Demais Praças,Joalherias
-23.488765,-46.54603,0.3,SP,Joalherias
-23.6659289,-46.4602618,0.3,SP,Joalherias
-22.6903073,-43.291485,0.3,Demais Praças,Joalherias
-23.23409,-45.897185,0.3,SP,Joalherias
-22.867012,-47.021684,0.3,SP,Joalherias
-27.0697921,-52.6250599,0.3,Demais Praças,Joalherias
-25.436267,-49.316273,0.3,Demais Praças,Joalherias
-23.585384,-46.724373,0.3,SP,Joalherias
-19.9404162,-43.9340786,0.3,Demais Praças,Joalherias
-23.6734422,-46.6777561,0.3,SP,Joalherias
-30.050185,-51.228082,0.3,Demais Praças,Joalherias
-26.919304,-49.069227,0.3,Demais Praças,Joalherias
-22.887542,-43.2823465,0.3,Demais Praças,Joalherias
-22.9821908,-43.2169457,0.3,Demais Praças,Joalherias
-23.9666135,-46.3349557,0.3,SP,Joalherias
-19.8209978,-43.9471884,0.3,Demais Praças,Joalherias
-22.955587,-43.339941,0.3,Demais Praças,Joalherias
-23.538518,-46.576276,0.3,SP,Joalherias
-15.719407,-47.8851768,0.3,Demais Praças,Joalherias
-22.1861935,-49.9668836,0.3,SP,Joalherias
-27.583547,-48.614367,0.3,Demais Praças,Joalherias
-25.437169,-49.2655594,0.3,Demais Praças,Joalherias
-23.996799,-46.405869,0.3,SP,Joalherias
-23.581524,-46.592853,0.3,SP,Joalherias
-28.2710164,-52.3851975,0.3,Demais Praças,Joalherias
-22.761764,-43.465273,0.3,Demais Praças,Joalherias
-25.0980329,-50.1546847,0.3,Demais Praças,Joalherias
-29.176931,-51.219207,0.3,Demais Praças,Joalherias
-22.9448222,-43.1823074,0.3,Demais Praças,Joalherias
-23.5632611,-46.6689624,0.3,SP,Joalherias
-26.904382,-48.660244,0.3,Demais Praças,Joalherias
-23.5422376,-46.576148,0.3,SP,Joalherias
-25.4432681,-49.2909449,0.3,Demais Praças,Joalherias
-30.050185,-51.228082,0.3,Demais Praças,Joalherias
-23.5994793,-46.63675,0.3,SP,Joalherias
-16.727174,-49.249462,0.3,Demais Praças,Joalherias
-23.683705,-46.557798,0.3,SP,Joalherias
-25.5377312,-49.2045028,0.3,Demais Praças,Joalherias
-27.591216,-48.513972,0.3,Demais Praças,Joalherias
-22.935024,-43.518246,0.3,Demais Praças,Joalherias
-23.54116,-46.766435,0.3,SP,Joalherias
-29.1757307,-51.2159946,0.3,Demais Praças,Joalherias
-22.9387565,-43.2481818,0.3,Demais Praças,Joalherias
-23.1853305,-45.8528748,0.3,SP,Joalherias
-20.5477468,-47.4167514,0.3,SP,Joalherias
-21.210441,-47.813879,0.3,SP,Joalherias
-28.2710164,-52.3851975,0.3,Demais Praças,Joalherias
-16.04989449,-47.98466373,0.3,Demais Praças,Joalherias
-23.422109,-47.161163,0.3,SP,Joalherias
-23.566335,-46.65094,0.3,SP,Joalherias
-25.4391877,-49.2811104,0.3,Demais Praças,Joalherias
-19.888779,-43.968703,0.3,Demais Praças,Joalherias
-30.0254719,-51.1625127,0.3,Demais Praças,Joalherias
-23.9773162,-46.3095607,0.3,SP,Joalherias
-23.632551,-46.706956,0.3,SP,Joalherias
-21.205779,-47.76904,0.3,SP,Joalherias
-23.5420344,-46.6573897,0.3,SP,Joalherias
-19.975722,-43.944744,0.3,Demais Praças,Joalherias
-15.8332936,-47.9516438,0.3,Demais Praças,Joalherias
-15.79025,-47.9765549,0.3,Demais Praças,Joalherias
-29.706767,-53.82918,0.3,Demais Praças,Joalherias
-23.283299,-51.153592,0.3,Demais Praças,Joalherias
-27.216557,-48.624321,0.3,Demais Praças,Joalherias
-22.859574,-47.054071,0.3,SP,Joalherias
-23.6837316,-45.4393228,0.3,SP,Joalherias
-23.459863,-46.307036,0.3,SP,Joalherias
-19.4972115,-42.5659355,0.3,Demais Praças,Joalherias
-26.251735,-48.852608,0.3,Demais Praças,Joalherias
-23.526347,-46.6811136,0.3,SP,Joalherias
-23.2049903,-45.908366,0.3,SP,Joalherias
-23.5732013,-46.6956073,0.3,SP,Joalherias
-23.996799,-46.405869,0.3,SP,Joalherias
-22.8925109,-47.0270062,0.3,SP,Joalherias
-21.5711348,-45.4487893,0.3,Demais Praças,Joalherias
-22.879481,-43.270203,0.3,Demais Praças,Joalherias
-27.553466,-48.4991811,0.3,Demais Praças,Joalherias
-25.443489,-49.290557,0.3,Demais Praças,Joalherias
-23.553663,-46.653323,0.3,SP,Joalherias
-23.516468,-46.17898,0.3,SP,Joalherias
-23.5382579,-46.7708328,0.3,SP,Joalherias
-20.8668468,-49.41477959,0.3,SP,Joalherias
-23.0100058,-43.541895,0.3,Demais Praças,Joalherias
-22.867012,-47.021684,0.3,SP,Joalherias
-23.407765,-46.856072,0.3,SP,Joalherias
-23.46907,-46.49085934,0.3,SP,Joalherias
-23.216415,-45.892972,0.3,SP,Joalherias
-23.538202,-46.771948,0.3,SP,Joalherias
-23.5560558,-46.5169046,0.3,SP,Joalherias
-27.583547,-48.614367,0.3,Demais Praças,Joalherias
-23.609039,-46.667016,0.3,SP,Joalherias
-32.1172747,-52.1757186,0.3,Demais Praças,Joalherias
-23.458932,-51.990742,0.3,Demais Praças,Joalherias
-22.9387565,-43.2481818,0.3,Demais Praças,Joalherias
-23.631631,-46.736802,0.3,SP,Joalherias
-23.102282,-47.012001,0.3,SP,Joalherias
-23.626499,-46.579907,0.3,SP,Joalherias
-27.6197017,-48.6487049,0.3,Demais Praças,Joalherias
-22.5124161,-43.1774215,0.3,Demais Praças,Joalherias
-15.8159611,-47.9043809,0.3,Demais Praças,Joalherias
-19.969757,-44.180914,0.3,Demais Praças,Joalherias
-22.9568637,-43.1766512,0.3,Demais Praças,Joalherias
-23.683711,-46.5576643,0.3,SP,Joalherias
-22.367538,-46.952403,0.3,SP,Joalherias
-16.706871,-49.237572,0.3,Demais Praças,Joalherias
-22.3836705,-41.7827461,0.3,Demais Praças,Joalherias
-23.0100058,-43.541895,0.3,Demais Praças,Joalherias
-22.8968957,-43.1238144,0.3,Demais Praças,Joalherias
-19.770274,-47.956778,0.3,Demais Praças,Joalherias
-21.2192212,-50.4657096,0.3,SP,Joalherias
-30.023787,-51.201483,0.3,Demais Praças,Joalherias
-19.9279142,-43.9469106,0.3,Demais Praças,Joalherias
-16.74023867,-43.870405,0.3,Demais Praças,Joalherias
-26.85923,-49.058581,0.3,Demais Praças,Joalherias
-23.6264998,-46.5797185,0.3,SP,Joalherias
-23.9676138,-46.3839379,0.3,SP,Joalherias
-22.822316,-43.046114,0.3,Demais Praças,Joalherias
-23.1994233,-46.8903795,0.3,SP,Joalherias
-16.3342088,-48.9170638,0.3,Demais Praças,Joalherias
-23.46907,-46.49085934,0.3,SP,Joalherias
-23.2648758,-47.2817147,0.3,SP,Joalherias
-23.5560558,-46.5169046,0.3,SP,Joalherias
-29.914949,-51.165644,0.3,Demais Praças,Joalherias
-22.5704017,-47.4081761,0.3,SP,Joalherias
-15.8159611,-47.9043809,0.3,Demais Praças,Joalherias
-23.590285,-46.69121,0.3,SP,Joalherias
-19.920396,-43.92114,0.3,Demais Praças,Joalherias
-23.504267,-46.832675,0.3,SP,Joalherias
-30.024879,-51.163188,0.3,Demais Praças,Joalherias
-23.595868,-46.686955,0.3,SP,Joalherias
-22.8513296,-43.3110368,0.3,Demais Praças,Joalherias
-21.225334,-47.837001,0.3,SP,Joalherias
-22.875408,-42.03801,0.3,Demais Praças,Joalherias
-23.684125,-46.692289,0.3,SP,Joalherias
-23.5065767,-46.7179334,0.3,SP,Joalherias
-23.1173192,-47.2198615,0.3,SP,Joalherias
-17.7709305,-50.9232683,0.3,Demais Praças,Joalherias
-19.928228,-43.946818,0.3,Demais Praças,Joalherias
-28.6876619,-49.335381,0.3,Demais Praças,Joalherias
-23.5705536,-46.6610224,0.3,SP,Joalherias
-22.8787218,-43.4668192,0.3,Demais Praças,Joalherias
-22.11690134,-51.406212,0.3,SP,Joalherias
-22.223582,-45.934907,0.3,Demais Praças,Joalherias
-23.609039,-46.667016,0.3,SP,Joalherias
-25.4775638,-49.2906029,0.3,Demais Praças,Joalherias
-23.6237934,-46.6987642,0.3,SP,Joalherias
-22.801766,-43.2018716,0.3,Demais Praças,Joalherias
-17.7709305,-50.9232683,0.3,Demais Praças,Joalherias
-23.6926139,-46.6229246,0.3,SP,Joalherias
-22.7042389,-47.6494755,0.3,SP,Joalherias
-26.919304,-49.069227,0.3,Demais Praças,Joalherias
-23.632551,-46.706956,0.3,SP,Joalherias
-23.524413,-46.547503,0.3,SP,Joalherias
-23.72241,-46.543163,0.3,SP,Joalherias
-15.7960103,-47.8920051,0.3,Demais Praças,Joalherias
-23.52716,-46.6741435,0.3,SP,Joalherias
-22.018214,-47.916816,0.3,SP,Joalherias
-16.629942,-49.275523,0.3,Demais Praças,Joalherias
-23.684125,-46.692289,0.3,SP,Joalherias
-23.482858,-46.644911,0.3,SP,Joalherias
-23.547172,-46.755571,0.3,SP,Joalherias
-21.18235,-47.808961,0.3,SP,Joalherias
-23.64932884,-46.53328462,0.3,SP,Joalherias
-23.51498,-46.8553273,0.3,SP,Joalherias
-21.225334,-47.837001,0.3,SP,Joalherias
-23.6764694,-46.6760812,0.3,SP,Joalherias
-23.5047667,-46.8478886,0.3,SP,Joalherias
-23.312183,-51.1456229,0.3,Demais Praças,Joalherias
-30.086247,-51.247602,0.3,Demais Praças,Joalherias
-23.3419954,-51.1853634,0.3,Demais Praças,Joalherias
-25.4287353,-49.2146025,0.3,Demais Praças,Joalherias
-20.838463,-49.401055,0.3,SP,Joalherias
-23.550895,-47.46581,0.3,SP,Joalherias
-21.778067,-46.602848,0.3,Demais Praças,Joalherias
-23.614849,-46.775503,0.3,SP,Joalherias
-23.648372,-46.757572,0.3,SP,Joalherias
-22.9755098,-43.2278144,0.3,Demais Praças,Joalherias
-23.216415,-45.892972,0.3,SP,Joalherias
-23.564733,-46.653379,0.3,SP,Joalherias
-23.632551,-46.706956,0.3,SP,Joalherias
-15.803598,-47.903099,0.3,Demais Praças,Joalherias
-22.896399,-43.1211264,0.3,Demais Praças,Joalherias
-22.018214,-47.916816,0.3,SP,Joalherias
-22.815389,-45.202066,0.3,SP,Joalherias
-16.083113,-47.971394,0.3,Demais Praças,Joalherias
-21.73894802,-43.37234136,0.3,Demais Praças,Joalherias
-23.023987,-45.5821183,0.3,SP,Joalherias
-23.5159526,-46.6186899,0.3,SP,Joalherias
-23.9776639,-46.3094169,0.3,SP,Joalherias
-25.533157,-54.575446,0.3,Demais Praças,Joalherias
-26.47983,-49.084944,0.3,Demais Praças,Joalherias
-23.3017847,-46.8677744,0.3,SP,Joalherias
-23.19111,-46.874325,0.3,SP,Joalherias
-15.7960103,-47.8920051,0.3,Demais Praças,Joalherias
-20.547213,-47.416005,0.3,SP,Joalherias
-19.922741,-43.940413,0.3,Demais Praças,Joalherias
-23.422109,-47.161163,0.3,SP,Joalherias
-22.951124,-46.520081,0.3,SP,Joalherias
-22.747899,-47.367288,0.3,SP,Joalherias
-15.734184,-47.904034,0.3,Demais Praças,Joalherias
-22.5227094,-44.0787846,0.3,Demais Praças,Joalherias
-25.5329416,-54.574636,0.3,Demais Praças,Joalherias
-21.781628,-43.360941,0.3,Demais Praças,Joalherias
-21.7537444,-41.3440328,0.3,Demais Praças,Joalherias
-29.950016,-50.996446,0.3,Demais Praças,Joalherias
-25.0957683,-50.1523331,0.3,Demais Praças,Joalherias
-23.5818759,-46.5910457,0.3,SP,Joalherias
-23.5615061,-46.5604411,0.3,SP,Joalherias
-23.605845,-46.946762,0.3,SP,Joalherias
-25.477799,-49.291768,0.3,Demais Praças,Joalherias
-23.199784,-45.8814586,0.3,SP,Joalherias
-15.7397842,-47.9038911,0.3,Demais Praças,Joalherias
-15.8332936,-47.9516438,0.3,Demais Praças,Joalherias
-23.548045,-46.729481,0.3,SP,Joalherias
-23.5309589,-46.44674867,0.3,SP,Joalherias
-23.504093,-46.847522,0.3,SP,Joalherias
-25.537732,-49.204314,0.3,Demais Praças,Joalherias
-23.6199582,-46.6271965,0.3,SP,Joalherias
-23.5519194,-46.7225102,0.3,SP,Joalherias
-18.9560633,-48.2774058,0.3,Demais Praças,Joalherias
-23.7232069,-46.5428769,0.3,SP,Joalherias
-31.7608855,-52.3186767,0.3,Demais Praças,Joalherias
-19.766298,-47.950768,0.3,Demais Praças,Joalherias
-23.674338,-46.614494,0.3,SP,Joalherias
-15.7942287,-47.8821658,0.3,Demais Praças,Joalherias
-23.550895,-47.46581,0.3,SP,Joalherias
-23.5725608,-46.6815322,0.3,SP,Decor
-23.5632174,-46.6751925,0.3,SP,Decor
-23.5739406,-46.6844876,0.3,SP,Decor
-23.5725654,-46.6816196,0.3,SP,Decor
-23.59525,-46.6742953,0.3,SP,Decor
-23.5744175,-46.6876072,0.3,SP,Decor
-23.608981,-46.6969467,0.3,SP,Decor
-23.5739619,-46.6845218,0.3,SP,Decor
-22.9325029,-47.0447141,0.3,SP,Decor
-23.5700268,-46.6797957,0.3,SP,Decor
-23.5639082,-46.6757843,0.3,SP,Decor
-23.5998436,-46.8965522,0.3,SP,Decor
-23.5731631,-46.6827644,0.3,SP,Decor
-23.4983908,-46.8579665,0.3,SP,Decor
-28.1242174,-49.8209173,0.3,Demais Praças,Helipontos
-27.2085866,-49.6325582,0.3,Demais Praças,Helipontos
-26.8478663,-49.2678131,0.3,Demais Praças,Helipontos
-27.1214913,-48.90192680000001,0.3,Demais Praças,Helipontos
-27.1076588,-48.9162178,0.3,Demais Praças,Helipontos
-27.1049423,-48.93454740000001,0.3,Demais Praças,Helipontos
-27.5826648,-48.5454193,0.3,Demais Praças,Helipontos
-29.0054172,-49.5649873,0.3,Demais Praças,Helipontos
-27.1069794,-48.9072567,0.3,Demais Praças,Helipontos
-26.7656997,-49.0773547,0.3,Demais Praças,Helipontos
-26.9456489,-49.3808066,0.3,Demais Praças,Helipontos
