severidade;linha;nome;endereco_dsp;risco
ALTO;2057;;Rodovia Dom Gabriel Paulino Bueno Couto 422 Itu SP 13304350 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2059;;Avenida Perimetral Norte Jardim Balneario Meia Ponte Goiania GO 74573260 Brazil;sem numero de porta
ALTO;2061;;Avenida Giovanni Gronchi Vila Andrade Sao Paulo SP 05724003 Brazil;sem numero de porta
ALTO;2062;;Avenida Transguarulhense Picanco Guarulhos SP 07082055 Brazil;sem numero de porta
ALTO;2063;;Applebee s Marechal Rondon Canoas RS Brazil;sem numero de porta
ALTO;2065;;Rua Frei Rolim Cursino Sao Paulo SP 04151100 Brazil;sem numero de porta
ALTO;2067;;Rua Interna Mogi Guacu SP Brazil;sem numero de porta
ALTO;2068;;Avenida Transguarulhense Picanco Guarulhos SP 07082055 Brazil;sem numero de porta
ALTO;2070;;Avenida Santa Barbara Vila Mollon IV Santa Barbara d Oeste SP 13456625 Brazil;sem numero de porta
ALTO;2073;;Estrada da Represa Campo Grande Rio de Janeiro RJ Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2077;;Rua Tenente Antonio Joao Zona Industrial Norte Joinville SC 89219720 Brazil;sem numero de porta
ALTO;2078;;Avenida Piracema Tambore Barueri SP 06460030 Brazil;sem numero de porta
ALTO;2081;;Vila Formosa Sao Paulo SP 03342000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2083;;Banco 24 Horas Vila Cloris Belo Horizonte MG 31610070 Brazil;sem numero de porta
ALTO;2084;;SUBWAY Tibery Uberlandia MG 38405142 Brazil;sem numero de porta
ALTO;2085;;Shell ERL S Zona Civico Administrativa Brasilia DF Brazil;sem numero de porta
ALTO;2087;;Estrada do Monteiro 1200 Rio de Janeiro RJ 23045830 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2088;;Rua Henrique Savi Jardim Infante Dom Henrique Bauru SP 17012205 Brazil;sem numero de porta
ALTO;2091;;Avenida Aprigio Bezerra da Silva Taboao da Serra SP 06763040 Brazil;sem numero de porta
ALTO;2093;;Rua Pacifico Mascarenhas Santa Efigenia Belo Horizonte MG 30260010 Brazil;sem numero de porta
ALTO;2094;;Polo Uk Santa Luiza Varginha MG Brazil;sem numero de porta
ALTO;2095;;Avenida Marginal Pinheiros Morumbi Sao Paulo SP 05502001 Brazil;sem numero de porta
ALTO;2096;;Rua Domingos de Morais Vila Mariana Sao Paulo SP 04036100 Brazil;sem numero de porta
ALTO;2098;;Avenida T 15 Jardim America Goiania GO 74230010 Brazil;sem numero de porta
ALTO;2103;;Banco 24horas Parque dos Rodoviarios Campos dos Goytacazes RJ Brazil;sem numero de porta
ALTO;2107;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01456060 Brazil;sem numero de porta
ALTO;2112;;Avenida Toledo Centro Cascavel PR 85810230 Brazil;sem numero de porta
ALTO;2115;;Fascar Subsetor Sul 5 Ribeirao Preto SP Brazil;sem numero de porta
ALTO;2116;;Estrada do Engenho d Agua Anil Rio de Janeiro RJ 22765240 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2117;;Rua Gustavo Maciel 5 2 Centro Bauru SP 17010040 Brazil;sem numero de porta
ALTO;2119;;Rua Augusta Consolacao Sao Paulo SP 01304001 Brazil;sem numero de porta
ALTO;2120;;Rua Gustavo Maciel 5 2 Centro Bauru SP 17010040 Brazil;sem numero de porta
ALTO;2121;;Avenida Doutor Afonso Vergueiro Centro Sorocaba SP 18035370 Brazil;sem numero de porta
ALTO;2122;;Estrada do Campo Limpo 414 Sao Paulo SP 05777000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2124;;Estrada Cama Patente 1000 Sao Bernardo do Campo SP 09842100 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2126;;BR 282 Rocado Sao Jose SC 86905000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2127;;Avenida Charles Schnneider Barranco Taubate SP 12040000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2129;;Olha O Churros Cidade Satelite Iris Campinas SP Brazil;sem numero de porta
ALTO;2132;;Rodovia do Cafe Governador Ney Braga Balsa Nova PR 83650000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2133;;Avenida Independencia Sao Mateus Juiz de Fora MG 36025320 Brazil;sem numero de porta
ALTO;2136;;Avenida Ramiro Colleoni Vila Gilda Santo Andre SP 09040160 Brazil;sem numero de porta
ALTO;2138;;Avenida Toledo Centro Cascavel PR 85810230 Brazil;sem numero de porta
ALTO;2140;;Avenida Joao Naves de Avila Tibery Uberlandia MG 38405140 Brazil;sem numero de porta
ALTO;2141;;Avenida Alberto Benassi Jardim dos Manacas Araraquara SP 14804300 Brazil;sem numero de porta
ALTO;2142;;Avenida Antonio de Souza Noschese Jaguare Sao Paulo SP 05328000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2144;;Avenida General David Sarnoff Cidade Industrial Contagem MG 32210110 Brazil;sem numero de porta
ALTO;2146;;SAMSUNG Avenida Severino Ballesteros Rodrigues Brazil;"sem numero de porta; logradouro sem nome"
ALTO;2152;;Rodovia Raposo Tavares Centro Cotia SP 06708000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2154;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01456060 Brazil;sem numero de porta
ALTO;2156;;Avenida Quinze de Novembro Alexania GO 72930000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2159;;Rua Domingos Agostim Tatuape Sao Paulo SP 03306010 Brazil;sem numero de porta
ALTO;2160;;BURGER KING Lovat Umuarama PR 87520000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2162;;Avenida Joao Paulo I Embu das Artes SP 06817000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2164;;BR 287 2885 Urlandia Santa Maria RS 97070800 Brazil;sem numero de porta
ALTO;2166;;Avenida Aldino Pinotti Centro Sao Bernardo do Campo SP 09750730 Brazil;sem numero de porta
ALTO;2167;;Praca Oswaldo Cruz Centro Curitiba PR 80250230 Brazil;sem numero de porta
ALTO;2169;;Grafica 2ml Uberlandia Shopping Gavea Uberlandia MG 38411106 Brazil;sem numero de porta
ALTO;2170;;Shell ERL S Zona Civico Administrativa Brasilia DF Brazil;sem numero de porta
ALTO;2171;;Avenida das Cataratas Vila Yolanda Foz do Iguacu PR 85853000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2173;;Rua Bocaiuva Centro Florianopolis SC 88015530 Brazil;sem numero de porta
ALTO;2174;;Rodovia Fernao Dias Santo Antonio Betim MG Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2175;;Lopes Cafe Primavera Guarapuava PR 85050030 Brazil;sem numero de porta
ALTO;2178;;New Time Santo Amaro Sao Paulo SP 04710190 Brazil;sem numero de porta
ALTO;2180;;Avenida Santa Catarina Dos Estados Balneario Camboriu SC 88339005 Brazil;sem numero de porta
ALTO;2181;;Rua Pedro Lessa Santa Monica Florianopolis SC 88035020 Brazil;sem numero de porta
ALTO;2186;;Avenida Engenheiro Caetano Alvares Mandaqui Sao Paulo SP 02413100 Brazil;sem numero de porta
ALTO;2187;;Avenida Santa Catarina Dos Estados Balneario Camboriu SC 88339005 Brazil;sem numero de porta
ALTO;2191;;Avenida Deputado Jamel Cecilio Jardim Goias Goiania GO 74810100 Brazil;sem numero de porta
ALTO;2194;;Avenida Fernando Machado Lider Chapeco SC Brazil;sem numero de porta
ALTO;2195;;Rodovia Presidente Dutra Itapegica Guarulhos SP 07025000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2196;;Avenida Gov Mario Covas Junior Maua SP 09390040 Brazil;sem numero de porta
ALTO;2198;;Rua Rosario Jardim Oriente Sao Jose dos Campos SP 12235420 Brazil;sem numero de porta
ALTO;2199;;Cia Food Jardim Madalena Campinas SP 13091605 Brazil;sem numero de porta
ALTO;2200;;Avenida Fernando Machado Lider Chapeco SC Brazil;sem numero de porta
ALTO;2202;;Avenida Deputado Jacob Salvador Sveibel Butanta Sao Paulo SP 05512390 Brazil;sem numero de porta
ALTO;2205;;Avenida Praia de Belas Praia de Belas Porto Alegre RS 90110000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2210;;Banco 24 Horas Vila Cloris Belo Horizonte MG 31610070 Brazil;sem numero de porta
ALTO;2211;;Estrada do Engenho d Agua Anil Rio de Janeiro RJ 22765240 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2212;;Rua Goncalves Crespo Tatuape Sao Paulo SP 03066030 Brazil;sem numero de porta
ALTO;2217;;Tyrol Sitio do Campo Praia Grande SP 11726000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2218;;Rua Capitao Pacheco e Chaves Mooca Sao Paulo SP 03126001 Brazil;sem numero de porta
ALTO;2219;;Vila Santa Maria Passo Fundo RS 83649600 Brazil;sem numero de porta
ALTO;2220;;Nova Iguacu Food Luz Nova Iguacu RJ Brazil;sem numero de porta
ALTO;2222;;Siberian Sanvitto Caxias do Sul RS 95112360 Brazil;sem numero de porta
ALTO;2228;;Avenida Praia de Belas Praia de Belas Porto Alegre RS 90110000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2229;;Rua Domingos de Morais Vila Mariana Sao Paulo SP 04036100 Brazil;sem numero de porta
ALTO;2233;;Rua Pedro Lessa Santa Monica Florianopolis SC 88035020 Brazil;sem numero de porta
ALTO;2234;;Estrada da Represa Campo Grande Rio de Janeiro RJ Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2236;;RSC 453 Sanvitto Caxias do Sul RS 95112360 Brazil;sem numero de porta
ALTO;2240;;Fascar Subsetor Sul 5 Ribeirao Preto SP Brazil;sem numero de porta
ALTO;2241;;Vila Santa Maria Passo Fundo RS 83649600 Brazil;sem numero de porta
ALTO;2243;;Rodovia Presidente Castelo Branco Sao Roque SP 18132851 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2246;;Avenida Del Rey Caicaras Belo Horizonte MG 30775240 Brazil;sem numero de porta
ALTO;2247;;Vila Ipiranga Porto Alegre RS 91340001 Brazil;sem numero de porta
ALTO;2248;;Rua Vergueiro Steidel Aparecida Santos SP 11040271 Brazil;sem numero de porta
ALTO;2250;;Avenida Presidente Kennedy Subsetor Leste 6 Ribeirao Preto SP 14096350 Brazil;sem numero de porta
ALTO;2252;;Rua Sebastiao Fabiano Dias Belvedere Belo Horizonte MG 30320690 Brazil;sem numero de porta
ALTO;2253;;EPIA Setores Complementares Asa Sul Brasilia DF Brazil;sem numero de porta
ALTO;2255;;BR 287 2885 Urlandia Santa Maria RS 97070800 Brazil;sem numero de porta
ALTO;2256;;Rua Jorge Marcolino de Rezende Pacaembu Londrina PR 86079230 Brazil;sem numero de porta
ALTO;2257;;Rodovia Governador Mario Covas Tijucas SC 88200000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2260;;Estrada de Sao Bento 3304 Itaquaquecetuba SP 08598100 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2261;;SUBWAY Usiminas Ipatinga MG 35160290 Brazil;sem numero de porta
ALTO;2262;;Rua Tenente Antonio Joao Zona Industrial Norte Joinville SC 89219720 Brazil;sem numero de porta
ALTO;2266;;Tyrol Sitio do Campo Praia Grande SP 11726000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2267;;Avenida Iguatemi Vila Brandina Campinas SP 13092500 Brazil;sem numero de porta
ALTO;2268;;Polo Uk Santa Luiza Varginha MG Brazil;sem numero de porta
ALTO;2270;;Botequim Guanabara Monte Verde Florianopolis SC Brazil;sem numero de porta
ALTO;2274;;5 a Sec Industrial Autonomistas Osasco SP Brazil;sem numero de porta
ALTO;2277;;Cia Food Jardim Madalena Campinas SP 13091605 Brazil;sem numero de porta
ALTO;2279;;Rodovia Helio Smidt Varzea do Palacio Guarulhos SP 07190100 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2281;;Avenida Maria Campos Industrial Autonomistas Osasco SP Brazil;sem numero de porta
ALTO;2284;;Avenida Moaci Moema Sao Paulo SP 04083000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2285;;ERS 734 Rio Grande RS 96216400 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;2289;;Rodovia Akzo Nobei Itupeva SP 13295000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2290;;Cacau Noir Ceramica Sao Caetano do Sul SP Brazil;sem numero de porta
ALTO;2291;;BR 101 Distrito Industrial Sao Jose SC 88104810 Brazil;sem numero de porta
ALTO;2298;;Avenida Deputado Jamel Cecilio Jardim Goias Goiania GO 74810100 Brazil;sem numero de porta
ALTO;2299;;Rua Prefeito Antonio Curvelo Benjamim Visconde de Araujo Macae RJ 27971210 Brazil;sem numero de porta
ALTO;2304;;Rua Olavo Barreto Viana Moinhos de Vento Porto Alegre RS 90570070 Brazil;sem numero de porta
ALTO;2307;;BR 470 Fortaleza Blumenau SC Brazil;sem numero de porta
ALTO;2309;;Rua Padre Anchieta Centro Sao Vicente SP 11310040 Brazil;sem numero de porta
ALTO;2313;;Rodovia Helio Smidt Varzea do Palacio Guarulhos SP 07190100 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2314;;Rodovia Dom Gabriel Paulino Bueno Couto 422 Itu SP 13304350 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2316;;Avenida Farroupilha Marechal Rondon Canoas RS Brazil;sem numero de porta
ALTO;2317;;Rua Carlos Gomes Centro Limeira SP 13480013 Brazil;sem numero de porta
ALTO;2319;;Avenida das Nacoes Unidas Itaim Bibi Sao Paulo SP 04795100 Brazil;sem numero de porta
ALTO;2320;;Rua Pacifico Mascarenhas Santa Efigenia Belo Horizonte MG 30260010 Brazil;sem numero de porta
ALTO;2321;;Avenida Piracema Tambore Barueri SP 06460030 Brazil;sem numero de porta
ALTO;2323;;Rua Olimpiadas Itaim Bibi Sao Paulo SP 04547004 Brazil;sem numero de porta
ALTO;2325;;Alameda 1 Ribeirao Preto SP Brazil;logradouro sem nome
ALTO;2331;;Avenida Olegario Maciel Santo Agostinho Belo Horizonte MG 30140085 Brazil;sem numero de porta
ALTO;2332;;Avenida Jorge Elias de Lucca Nossa Senhora da Salete Criciuma SC 88813390 Brazil;sem numero de porta
ALTO;2334;;Rua Fonseca Bangu Rio de Janeiro RJ 21820005 Brazil;sem numero de porta
ALTO;2337;;Avenida Moaci Moema Sao Paulo SP 04083000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2339;;Viena Delicatessen Santo Amaro Sao Paulo SP 04710190 Brazil;sem numero de porta
ALTO;2340;;Avenida Maestro Paulo e Silva Jardim Carioca Rio de Janeiro RJ 21920445 Brazil;sem numero de porta
ALTO;2342;;Rua Manuel da Nobrega Centro Diadema SP 09910720 Brazil;sem numero de porta
ALTO;2347;;Avenida Rotary Ferrazopolis Sao Bernardo do Campo SP 09721000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2348;;Scs Bloco B Asa Sul Brasilia DF 70332900 Brazil;sem numero de porta
ALTO;2349;;Multi Money Praca Souza Aranha Barra Funda Sao Paulo SP 05003130 Brazil;sem numero de porta
ALTO;2350;;Passeio dos Flamboyants Parque Faber Castell I Sao Carlos SP 13561352 Brazil;sem numero de porta
ALTO;2351;;Avenida Perimetral Norte Jardim Balneario Meia Ponte Goiania GO 74573260 Brazil;sem numero de porta
ALTO;2354;;Avenida Antonio de Souza Noschese Jaguare Sao Paulo SP 05328000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2357;;Fazenda Militar Barueri SP 06440180 Brazil;sem numero de porta
ALTO;2358;;Alameda 1 Ribeirao Preto SP Brazil;logradouro sem nome
ALTO;2359;;Rua Nova Vista Campo Grande Sao Paulo SP 04455240 Brazil;sem numero de porta
ALTO;2361;;Paris Boulevard Fraternidade Londrina PR 86027750 Brazil;sem numero de porta
ALTO;2365;;Avenida Anisio Haddad Sao Manoel Sao Jose do Rio Preto SP 15093000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2368;;Avenida Gov Andre Franco Montoro Taboao da Serra SP 06757000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2369;;Estrada do Campo Limpo 414 Sao Paulo SP 05777000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2374;;SGAS 905 BLOCO A Asa Sul Brasilia DF 70390050 Brazil;sem numero de porta
ALTO;2376;;Passeio dos Flamboyants Parque Faber Castell I Sao Carlos SP 13561352 Brazil;sem numero de porta
ALTO;2379;;Avenida Brasil Mariano Procopio Juiz de Fora MG 36080060 Brazil;sem numero de porta
ALTO;2380;;Banco do Brasil Barranco Taubate SP 12040000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2381;;Avenida Otto Baumgart Vila Guilherme Sao Paulo SP Brazil;sem numero de porta
ALTO;2382;;Rua Guaiao Aparecida Santos SP 11035260 Brazil;sem numero de porta
ALTO;2386;;Vila Nambi Jundiai SP 13202460 Brazil;sem numero de porta
ALTO;2387;;Scs Bloco B Asa Sul Brasilia DF 70332900 Brazil;sem numero de porta
ALTO;2390;;Rodovia Presidente Castelo Branco Sao Roque SP 18132851 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2392;;Avenida Santa Barbara Vila Mollon IV Santa Barbara d Oeste SP 13456625 Brazil;sem numero de porta
ALTO;2393;;Via W Cinco Norte Asa Norte Brasilia DF Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2394;;Rodovia dos Metalurgicos 1189 Volta Redonda RJ 27253005 Brazil;endereco de rodovia (57-67% falharam)
ALTO;2395;;Avenida Costa e Silva Jardim Polo Centro Foz do Iguacu PR 85863000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2396;;Avenida Independencia Sao Mateus Juiz de Fora MG 36025320 Brazil;sem numero de porta
ALTO;2397;;Banco 24horas Parque dos Rodoviarios Campos dos Goytacazes RJ Brazil;sem numero de porta
ALTO;2400;;Rua Dianopolis Mooca Sao Paulo SP 03126007 Brazil;sem numero de porta
ALTO;2401;;Vila Formosa Sao Paulo SP 03342000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2402;;Rodovia Raposo Tavares Centro Cotia SP 06708000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2403;;Avenida Presidente Kennedy Portao Curitiba PR 80610010 Brazil;sem numero de porta
ALTO;2405;;SGAN 916 Bloco F Asa Norte Brasilia DF 70770100 Brazil;sem numero de porta
ALTO;2406;;EPIA Setores Complementares Asa Sul Brasilia DF Brazil;sem numero de porta
ALTO;2407;;Avenida Doutora Ruth Cardoso Alto de Pinheiros Sao Paulo SP 05477000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2409;;Alameda Rio Negro Alphaville Barueri SP Brazil;sem numero de porta
ALTO;2413;;Uberlandia Shopping Norte Gavea Uberlandia MG Brazil;sem numero de porta
ALTO;2414;;Avenida Rotary Ferrazopolis Sao Bernardo do Campo SP 09790000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2415;;Bb Basico Areal Pelotas RS 96085000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2418;;Shell ERL S Zona Civico Administrativa Brasilia DF Brazil;sem numero de porta
ALTO;2423;;Rua Doutor Antonio Carlos Assumpcao Pinheiros Sao Paulo SP 01441020 Brazil;sem numero de porta
ALTO;2426;;Avenida das Nacoes Unidas Itaim Bibi Sao Paulo SP 04578000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2430;;Alameda Gabriel Monteiro da Silva Jardim Paulista Sao Paulo SP 01441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2431;;Rodovia Raposo Tavares 27500 Cotia SP 06708000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2435;;Ponte Dom Tito Buss Jardim America Rio do Sul SC 89160000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2436;;Rua Afonso Pena Timbo SC 89120000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2440;;Avenida Governador Irineu Bornhausen Agronomica Florianopolis SC 88015710 Brazil;sem numero de porta
ALTO;2441;;BR 101 Ararangua SC 88900000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2446;;Rua Bertolino Joao de Melo Santo Amaro da Imperatriz SC 88140000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2449;;Tattoo Show Studio Tatuagens e Piercing Nossa Senhora da Saude Caxias do Sul RS Brazil;sem numero de porta
ALTO;2450;;Avenida Monsenhor Frederico Trombock Industrial Sao Ludgero SC 88730000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2452;;Corpo de Bombeiros Militar Navegantes Sao Domingos Navegantes SC 88370513 Brazil;sem numero de porta
ALTO;2455;;Zuanazzi e Lorenzini Advogados Associados Centro Historico Porto Alegre RS Brazil;sem numero de porta
ALTO;2456;;Parque Marinha do Brasil Praia de Belas Porto Alegre RS 90110240 Brazil;sem numero de porta
ALTO;2459;;Rodovia Governador Mario Covas Barra Velha SC 88390000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2461;;Rua Ottokar Doerffel Anita Garibaldi Joinville SC 89203001 Brazil;sem numero de porta
ALTO;2462;;Estrada da Riviera Ferraria Campo Largo PR Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2464;;Rua Belo Horizonte Pinhalzinho SC 89870000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2465;;Avenida Parana Centro Fazenda Rio Grande PR 83829010 Brazil;sem numero de porta
ALTO;2467;;Rua Viveiros de Castro 386 536 Uvaranas Ponta Grossa PR 84025090 Brazil;sem numero de porta
ALTO;2470;;Rua B Sao Jorge d Oeste PR 85575000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2471;;Rep Shoppings Itaim Bibi Sao Paulo SP Brazil;sem numero de porta
ALTO;2472;;Abraphe Santana Sao Paulo SP Brazil;sem numero de porta
ALTO;2480;;Sala Quito Santo Amaro Sao Paulo SP 04795100 Brazil;sem numero de porta
ALTO;2481;;Projeto Viol Itaim Bibi Sao Paulo SP 04543011 Brazil;sem numero de porta
ALTO;2483;;Avenida Jacinto Julio Cidade Dutra Sao Paulo SP 04815160 Brazil;sem numero de porta
ALTO;2485;;Rua Engenheiro Francisco Pitta Brito Santo Amaro Sao Paulo SP 04753080 Brazil;sem numero de porta
ALTO;2486;;Rua Ramon Penharrubia Vila Mariana Sao Paulo SP 01323140 Brazil;sem numero de porta
ALTO;2489;;Thinksuccess 7th Edition Itaim Bibi Sao Paulo SP 04707000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2498;;RBS the Royal Bank of Scotland Itaim Bibi Sao Paulo SP 01451011 Brazil;sem numero de porta
ALTO;2501;;Avenida Independencia Novo Esteio Esteio RS 93270010 Brazil;sem numero de porta
ALTO;2503;;Estrada Sao Jose Encantado RS 95960000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2504;;Rua Quintana Itaim Bibi Sao Paulo SP 04569011 Brazil;sem numero de porta
ALTO;2505;;Estrada Jangadinha Porto Uniao SC 89400000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2506;;Hipica Centaurus Tatui SP Brazil;sem numero de porta
ALTO;2508;;Avenida Cezira Giovanoni Moretti Santa Rosa Piracicaba SP 13414157 Brazil;sem numero de porta
ALTO;2509;;Via Anhanguera Bairro Pires Limeira SP 13486199 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2510;;Avenida Ireno da Silva Venancio Votorantim SP 18111100 Brazil;sem numero de porta
ALTO;2512;;Alameda Carla Condominio Terras de Sao Jose Itu SP 13306424 Brazil;sem numero de porta
ALTO;2513;;Estrada Itu 157 1522 Itu SP Brazil;endereco de rodovia (57-67% falharam)
ALTO;2517;;Ponte Dom Tito Buss Jardim America Rio do Sul SC 89160000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2522;;Magri Mangabeiras Belo Horizonte MG 30210110 Brazil;sem numero de porta
ALTO;2523;;Autodromo Velo Citta Mogi Guacu SP Brazil;sem numero de porta
ALTO;2524;;Rua Jose Monti Sobrinho Pedralva MG 37520000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2525;;Centro de Treinamento do Oitavo Batalhao de Bombeiros Militar de Minas Gerais Uberaba MG 38064300 Brazil;sem numero de porta
ALTO;2527;;Sequoia Wellness Pousada do Quilombo Sao Bento do Sapucai SP 12490000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2528;;Red Eventos Jaguariuna SP 13820000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2529;;Via Unimed Jardim Belvedere Volta Redonda RJ Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;2533;;Grupo Ambipar Nova Odessa Nova Odessa SP 13460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2537;;Area 38 Oficina de Tb s Congonhas MG 36415000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2539;;Escritorio Central Mina de Brucutu Vale Sao Goncalo do Rio Abaixo MG 35935000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;2542;;62 Itaipava Petropolis RJ Brazil;sem numero de porta
ALTO;2544;;Heliponto da Lagoa Rodrigo de Freitas SDRJ Lagoa Rio de Janeiro RJ 22470002 Brazil;sem numero de porta
ALTO;2547;;Estrada da Restinga 366 Sao Joao da Barra RJ 28200000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
