severidade;linha;nome;endereco_dsp;risco
ALTO;522;;Avenida Vieira Souto Ipanema Rio de Janeiro RJ 22420008 Brazil;sem numero de porta
ALTO;523;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22410090 Brazil;sem numero de porta
ALTO;525;;Avenida Vieira Souto Ipanema Rio de Janeiro RJ 22420008 Brazil;sem numero de porta
ALTO;526;;Praia de Ipanema Avenida Vieira Souto Ipanema Rio de Janeiro RJ 22420002 Brazil;sem numero de porta
ALTO;527;;Avenida Borges de Medeiros Lagoa Rio de Janeiro RJ 22470001 Brazil;sem numero de porta
ALTO;528;;Avenida Professor Manoel de Abreu Proximo ao Avenida Professor Manoel de Abreu Maracana Rio de Janeiro RJ 20550170 Brazil;sem numero de porta
ALTO;529;;Avenida Vieira Souto Ipanema Rio de Janeiro RJ 22420008 Brazil;sem numero de porta
ALTO;530;;Praca General Tiburcio Urca Rio de Janeiro RJ 22290270 Brazil;sem numero de porta
ALTO;533;;Praca General Tiburcio Rio de Janeiro RJ 22290270 Brazil;sem numero de porta
ALTO;535;;Avenida Delfim Moreira Leblon Rio de Janeiro RJ 22441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;536;;Avenida Delfim Moreira Leblon Rio de Janeiro RJ 22441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;537;;Sup Arpoador Ipanema Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;538;;Praia de Botafogo Botafogo Rio de Janeiro RJ 22250040 Brazil;sem numero de porta
ALTO;539;;Avenida Delfim Moreira Leblon Rio de Janeiro RJ 22441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;541;;Avenida Delfim Moreira Leblon Rio de Janeiro RJ 22441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;542;;Avenida Prefeito Mendes de Moraes Sao Conrado Rio de Janeiro RJ 22610095 Brazil;sem numero de porta
