severidade;linha;nome;endereco_dsp;risco
MEDIO;1073;CINE RITZ ITAPERUNA;Rua Pastor Abelar Suzano de Siqueira 25 Itaperuna RJ 28300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1074;ESTAÇÃO NET RIO CINEMA;Rua VOLUNTARIOS DA PATRIA 35 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1078;CASA DA @NGEL;Rua ELIAS REZECK 11 Santa Rita do Sapucai MG 37540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1083;CULTURE CENTER;Rua LUIS VOLKART 155 Tres Coroas RS 95660000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1084;CINEMA CAFÉ;Rua DARIO ANTONIO BORDIN 200 Uniao da Vitoria PR 84600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1087;CENTOEQUATRO;PRACA RUI BARBOSA 104 Belo Horizonte MG 30160000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1089;RM FILMS;Rua CARDOSO DE ALMEIDA 2486 Sao Paulo SP 01251000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1090;MANSÃO TOCADEIROS;Rua ANGELO SCHIRATO JUNIOR 31 Socorro SP 13960000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1098;VICENTE VALÉRIO;Rua SAO JOSE 386 Caucaia CE 61685000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1100;MATA;Avenida THIAGO DE AQUINO RAMOS 1051 Matias Barbosa MG 36120000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1102;Cineclube Malacacheta;Avenida Manoel Duarte 981 Rio Bonito RJ 28800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1103;TEOREMA CINEMA E TV;Rua VISC DE PIRAJA 595 RIO DE JANEIRO RJ 22410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1104;CINE TEATRO REX;Rua SETE DE SETEMBRO 1509 Cerro Largo RS 97900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1106;CULTIVEARTE;Rua VOLUNTARIOS DA PATRIA 35 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1108;CINEMA VILLA RICA OURO PRETO / UFOP;PRACA REINALDO ALVES DE BRITO 47 Ouro Preto MG 35400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1111;ANTIGO TEATRO PARACATU CINEMA;Rua ALEXANDRE SILVA 295 Paracatu MG 38600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1119;INSTA FILMES;Rua TOMAS RODRIGUES 1215 Fortaleza CE 60361000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1123;CINEX;SHOPPING TOTAL AV DOM PEDRO II 350 Ponta Grossa PR 84053000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1124;Cine São Pedro da Aldeia RJ;Rua Francisco Santos Silva 340 Sao Pedro da Aldeia RJ 28940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1129;CINEMAS PREMIER;Avenida OTAVIO MANGABEIRA 157 Brumado BA 46100000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1136;CASSA;Avenida INDEPENDENCIA 1450 Garibaldi RS 95720000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1139;SALA DE CINEMA;Avenida LEOVIGILDO DIAS VIEIRA 540 Ubatuba SP 11680000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1142;MOVIE ARTE CINEMAS;Avenida SETE DE SETEMBRO 1200 Erechim RS 99700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1146;CINEMA MUNICIPAL DE CANINDÉ;Rua MANOEL DOS SANTOS LESSA 1664 Caninde CE 62700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1150;JOSUÉ'S CINEMA;Rua DR ARNALDO SENA 301 Formiga MG 35570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1153;CINE MASCOTE;Rua OSVALDO CRUZ 129 Mascote BA 45870000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1154;CINE ESMERALDA - CINEMA RIGHT NEXT TO YOU;Avenida DAS ESMERALDAS 701 Marilia SP 17516000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1161;CINE AUTO DRIVE - IN;Rua SAO SEB DO CAI 63 Imbe RS 95625000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1172;ALEXANDRE;Avenida ANTONIO BETTINI 221 Cerquilho SP 18520000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1185;LOCADORA BROTHERS VIDEO;Rua SANTA CRUZ 41 Juquitiba SP 06890000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1186;CINE UNIPLEX;Avenida PREF PAULO NOVAES 1 Avare SP 18705000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1189;CIRCUITO CINEMAS PÔRTO FELIZ;Rua ADEMAR DE BARROS 345 Porto Feliz SP 18540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1194;CINEMA - CEI;Avenida DOS ESTADOS 1080 Campo Bom RS 93700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1197;CINE GRACHER HAVAN;Avenida DON LUIZ GUANELLA 1201 Canela RS 95680000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1206;CINE TEATRO MUNICIPAL HENFIL;Rua ALFERES GOMES 390 Marica RJ 24900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1210;CINE KATROS;Rua AURORA 501 Sao Paulo SP 01204000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1218;CINE A;Rua DR ANTONIO GONCALVES DE FARIA 1540 Lavras MG 37200000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1221;CINEMAXX MOVIE THEATER - MIGUEL PEREIRA;Rua GEN FERREIRA DO AMARAL 185 Miguel Pereira RJ 26900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1224;CINESYSTEM - SHOPPING CIDADE;Avenida MAL FLORIANO PEIXOTO 4984 Curitiba PR 81630000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1225;MEGA DVDS;Avenida VISC DE MAUA 619 Arroio Grande RS 96330000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1232;TOCA DO URSO;ANTONIO ROSENENTE NETTO 69 Campina Grande do Sul PR 83430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1245;CONTÉM CULTURA BUGRE;Rua CEL AMARAL 78 Bugre MG 35193000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1246;CINE JAGUAR VALE - CINEMA DE RUSSAS;Avenida IRMA MARIA DA GRACA 431 Russas CE 62900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1248;TWENTY DESIGN;Rua SEN CATUNDA 220 Guaraciaba do Norte CE 62380000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1254;PHOTOGRAPHY FOTO E DESIGN- ESTÚDIO FOTOGRAFIA E FILMAGEM;Rua LUPICINIO RODRIGUES 221 Charqueadas RS 96745000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1258;Sacolé Cremojú Gourmet - Shopping Cinema;Avenida John Kennedy 292 Araruama RJ 28970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1269;Z-ON CINE LTDA.;Rua JOAO MOISES CASTELO 401B Pedreira SP 13920000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1272;ROCINHA;111 TV C MENDES 1 Pedra Azul MG 39970000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1278;ANTIGO CINE ODEON;Rua DEP LUIZ OTACILIO 132 Varzea Alegre CE 63540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1280;Cine Energia;Avenida Jose Cavenaghe 1355 Guaira SP 14790000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1283;ANTIGO CINEMA | ESPAÇO CULTURAL SINHÁ PRADO;Rua VIRGILIO DE MELO FRANCO 481 Cambuquira MG 37420000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1299;CINE BOM VIZINHO;Rua CEL ALEXANDRINO 1748 Aracati CE 62800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1300;EBISU FILMES;Rua ARTUR DE AZEVEDO 32 Sao Paulo SP 05404000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1304;LORA;Rua MOSTARDEIRO 992 Porto Alegre RS 90430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1305;RUA JUVENAL RIBEIRO;Rua LAURO DE FREITAS 306 Campo Alegre de Lourdes BA 47220000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1310;CINE RÍO VERDE;Rua MAURICIO CHAIB 33 Conceicao do Rio Verde MG 37430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1314;TEATRO MUNICIPAL;RUA LUIZ PINHEIRO 1347 Arapoti PR 84990000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1325;"IMOBILIÁRIAS AGORA ""WWW.JORNALMOVEISEIMOVEIS.COM.BR";Rua GETULIO VARGAS 1012 Paranavai PR 87701000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1336;Loja do CINEMA;Rua Prudente de Moraes 136 Rio das Pedras SP 13390000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1339;CINE RITZ SHOPPING CENTRO;Rua SANTO ANTONIO 22 Ouro Branco MG 36420000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1340;TAMANINI - ROOM OF SECRET;Rua FRANCISCA BERALDI PAOLINI 40 Quitandinha PR 83840000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1355;NETO GAMER;Rua TOME DE SOUZA 259 Itagiba BA 45570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1356;CINEMA TEATRO CENTRO CULTURAL SÃO JOSÉ DA BARRA MG;Rua CAMPO DO MEIO 295 Sao Jose da Barra MG 37945000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1362;RUA ALMIR MARQUES LEMES;Avenida BRASIL 747 Osvaldo Cruz SP 17700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1363;FREE FILMÃO;Avenida GETULIO VARGAS 314 Poa SP 08560000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1366;A F CINEMA E VÍDEO;Rua HASSIB MOFARREJ 1200 Sao Paulo SP 05311000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1370;CINE CULTURAL;Rua CRISTOVAO COLOMBO 405 Tuparendi RS 98940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1374;BASE PERDIZES;Rua DR CANDIDO ESPINHEIRA 350 Sao Paulo SP 05004000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1380;CINEMAS PREMIER;Avenida GOV NILO COELHO 2135 Guanambi BA 46430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1385;SHINEBOX PAINEL DE LED 2;Avenida NESTOR DE MOURA JARDIM 332 Guaiba RS 92500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1388;CINE HOS;ALAMEDA NAVARRO DE ANDRADE 538 Adamantina SP 17800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1400;CINEMAXX GLÓRIA ITAPERUNA;Rua AMADEU TINOCO LACERDA 6 Itaperuna RJ 28300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1411;CASA DA RAFINHA;Rua JEQUITIBA 1964 Quedas do Iguacu PR 85460000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1413;HOUSE JABUTICABA MOVIE THEATER;Rua MAESTRO CARDIM 1251 Sao Paulo SP 01323000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1416;CINE HOS;Avenida ADEMAR DE BARROS 276 Adamantina SP 17800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1417;CINE MANIA ️;RUA CAMPINAS 951 Cosmopolis SP 13150000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1418;CINETEATRO MUNICIPAL;Rua FREI DURAO 22 Mariana MG 35420000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1419;LIVE HOME - AUTOMAÇÃO, PISO AQUECIDO, HOME CINEMA, SOM AMBIENTE, TELAS E PROJEÇÃO;Rua ERNESTO ALVES 2571 Flores da Cunha RS 95270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1420;PREÁ CINE;Avenida CENTRAL 28 Cruz CE 62595000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1446;CINEMA SANTA FÉ DO SUL;CENTRO INTEGRADO DE CULTURA R SETE 995 Santa Fe do Sul SP 15775000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1451;VELOX TICKETS INGRESSO DE CINEMA É AQUI;Rua DR DAMIAO PINHEIRO MACHADO 420 Botucatu SP 18600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1452;PÁGINA INICIAL | SITE;Rua RUI BARBOSA 917 Luis Eduardo Magalhaes BA 47850000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1453;FELICITÀ FOTOGRAFIAS;Rua JOSE SOLHA 98 Brumadinho MG 35460000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1455;FAZER CINEMA;Avenida DAS AMERICAS 1917 Rio de Janeiro RJ 22631000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1460;SALÃO E BARBEARIA WAGNER MARTINS;Rua JOSE PEREIRA DE PINHO 1541 Aperibe RJ 28495000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1469;CINE ARTE;Avenida PARAGUASSU 2201 Capao da Canoa RS 95555000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1476;CASA DE SIGELMANN;Rua TREZE 03 Sobradinho BA 48925000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1477;CASA DE CHICA;Rua MIGUEL SANTOS DA HORA 85 Jaguaquara BA 45345000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1481;ERVA DE GATO - FILME;Rua BRG TOBIAS 247 Sao Paulo SP 01032000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1498;CINECLUBE O MARISCO;Avenida DO ARROIO 1015 Cidreira RS 95595000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1502;CINEMAR ITANHAÉM;Avenida PRES KENNEDY 126 Itanhaem SP 11740000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1511;FESTIVAL DE CINEMA DE CONCÓRDIA;Rua ABRAMO EBERLE 322 Concordia SC 89700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1515;CINEMA CAFFE;Rua VINTE E QUATRO DE MAIO 347 Santo Antonio da Platina PR 86430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1518;FREAKS CREATIVE RESEARCH;Rua PAIS DE ANDRADE 329 Sao Paulo SP 01530000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1520;CINE A SÃO SEBASTIÃO DO PARAÍSO;Rua PADRE BENATI 1200 Sao Sebastiao do Paraiso MG 37950000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1524;CINE BATATAIS;PRACA CONEGO JOAQUIM ALVES 167 Batatais SP 14300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1527;CINESESC;Rua AUGUSTA 2075 Sao Paulo SP 01413000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1531;CANTAGALO MINAS GERAIS;Avenida PECANHA 850 Cantagalo MG 39703000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1533;CENTERPLEX CASCAVEL;Rua FRANCISCO GALDINO DE SOUZA 2319 Cascavel CE 62850000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1543;PINHEIRO CINEMA;RUA JOSE DE QUEIROZ PESSOA 2500 Quixada CE 63900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1546;CINEPRIME;Rua 15 DE NOVEMBRO 1438 Uruguaiana RS 97650000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1548;ONDE A FELICIDADE FAZ MORADA;Travessa PROJETADA 2 Brotas de Macaubas BA 47560000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1561;IGUAPE BEACH HOME L & A;Rua LAGOA 29 Aquiraz CE 61700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1562;TEHUÁ FILMES;Rua CAPOTE VALENTE 432 Sao Paulo SP 05409000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1566;Orient Cinemas;River Shopping Av Monsenhor Angelo Sampaio 100 Petrolina PE 56300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1568;ALICE . ELTON E JOÃO PEDRO;Rua EUNILDO STEVANATO 296 Cianorte PR 87200000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1577;ROOM LIMA BARRETO;RUA VERGUEIRO 1000 Sao Paulo SP 01504000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1580;HOTFRUTIGRANGEIRO;Rua DAMASCENO GIRAO 136 Morada Nova CE 62940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1592;"CINEMA ROOM ""COUNTESS FILOMENA MATARAZZO""";Rua QUINTINO BOCAIUVA 749 Presidente Prudente SP 19030000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1596;RUA FRANCISCA ESMERIA;Rua ZILDA DE MELO BRITO 466 Formiga MG 35570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1598;CINEMAXX IMPERIAL PARACAMBI;RUA DOMINIQUE LEVEL 30 Paracambi RJ 26600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1600;CINE EMBAIXADOR;Avenida BORGES DE MEDEIROS 2697 Gramado RS 95670000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1602;CINE JEQUITIBA;Rua QUINZE DE NOVEMBRO 317 Bocaina SP 17240000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1605;STUDIO ROBERTO FOTOGRAFIAS;Rua AUGUSTO JOSE ZUCO 395 Ibitinga SP 14940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1608;SERRA CINE EXIBIÇÃO DE FILMES;Rua PITANGUI 220 Nova Serrana MG 35519000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1610;JOSUES CINE;Rua GEN CARNEIRO 239 Formiga MG 35570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1613;R3 MOVIES;SHOPPING PREMIER R MANOEL RIBAS 730 Paranavai PR 87701000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1617;CINEMA'S CLUB MOVIE THEATER;Rua PROF ALBINO BENVEGNU 300 Sao Domingos do Sul RS 99270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1623;SMITH’S CINE;Rua FREI JOSE MARIA 335 Tiangua CE 62320000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1626;CINEMA TEATRO VITORIA E CAMARA MUNICIPAL DE SANTA BARBARA;RUA JOAO MOTA 89 Santa Barbara MG 35960000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1627;TREVO 6 PISTAS;ALAMEDA OSCAR NIEMEYER 11 Nova Lima MG 34000000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1629;MULTIPLEX PALLADIUM;Rua ERMELINO DE LEAO 703 Ponta Grossa PR 84035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1630;CINEAR PRODUÇÕES E EXIB CINEMAT. LTDA;Rua KELSEY 96 Nova Lima MG 34000000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1645;CINE TEATRO WHITE HOUSE;Rua LUCIO LEONEL 449 Casa Branca SP 13700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1654;CINEMA ARARIBOIA;Rua DO COMERCIO 340 Angra dos Reis RJ 23900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1661;TRANSPARETA TRANS P CINEMA E TV;Avenida DR ALVARO RIBEIRO 161 Santana de Parnaiba SP 06500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1668;SHEKINAH FILMES;345 SP 226 213 Pariquera Acu SP 11930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1679;CACTUS FLOWER FILM;Travessa EUSEBIO 2123 Paracatu MG 38600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1680;ANTIGO CINE TEATRO RECREIO;Avenida FLORES DA CUNHA 1551 Carazinho RS 99500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1683;CINE 104;PRACA RUI BARBOSA 104 Belo Horizonte MG 30160000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1684;ZOHAR CINEMA;Rua VOLUNTARIOS DA PATRIA 455 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1685;FJ TRANSPORTE CINEMA;Avenida OTAVIO BRAGA DE MESQUITA 1172 Guarulhos SP 07191000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1686;P D BORTOLINI & ARAÚJO EXIBIÇÃO CINEMATOGRÁFICA;Avenida PAPA JOAO XXIII 365 Pedreira SP 13920000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1687;LAGOINHA CINEMA;Rua VIRGILIO DE MELO FRANCO 44 Lagoa Santa MG 33400000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1690;CINEMARK;Rua FRANCISCO F LOPES 216 Biritiba Mirim SP 08940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1696;Cine RT;Rua Jose Leal 32 Remigio PB 58398000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1697;CINEMAIS;Rua BUARQUE NAZARET 151 Bom Jesus do Itabapoana RJ 28360000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1698;C D I CINEMA DISTRIBUICAO INDEPENDENTE S C;Rua TREZE DE MAIO 489 Sao Paulo SP 01327000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1704;Grupo Cine Sala Santa Isabel/SP;Ac A Represa 1000 Santa Isabel SP 12350000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1705;SHINEBOX PAINEL DE LED;Rua VINTE DE SETEMBRO 11 Guaiba RS 92500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1706;CIC - CENTRO INTEGRADO DE CULTURA;Rua SETE 995 Santa Fe do Sul SP 15775000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1713;VILA GOMES;Rua LAUDEMIRO CLEMENTINO 551 Igarapava SP 14540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1719;INTERVALO CINEMA E VIDEO;Avenida AMERICO PAOLINELLI 71 Carmopolis de Minas MG 35534000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1727;CINEFLIX CINEMAS;AVENIDA ANDROMEDA 227 Sao Jose dos Campos SP 12230000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1728;HEART OF THE JUNGLE;Rua SAO BENTO 181 Sao Paulo SP 01011000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1735;VITORIA DO BEM;Rua RETIRO 1201 Itaborai RJ 24860000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1743;Cine Teatro Cultura;Rua Joao Monteiro Candido Mergulhao 66 Belo Jardim PE 55150000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1744;FESTIVAL DE CINEMA DE CATAS ALTAS;PRACA MONSENHOR MENDES 136 Catas Altas MG 35969000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1749;FORA DO AR;GALERIA DO ROCK AV SAO JOAO 439 Sao Paulo SP 01035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1756;FALCON PRODUTORA;Rua SILVEIRA MARTINS 4365 Salvador BA 41150000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1759;KINOPLEX VALE SUL;Avenida ANDROMEDA 227 Sao Jose dos Campos SP 12230000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1762;CULTURE HOUSE CASSIA AFONSO DE ALMEIDA;Rua PREF ALCIDES CUNHA 4 Mateus Leme MG 35670000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1770;EMPRESA CINEMA ARCO ÍRIS;Avenida LITERIO GRECCO 600 Fernandopolis SP 15600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1774;REPLAY VIDEO LOCADORA;Rua EDSON VENANCIO CARCILIANO 42 Nova Odessa SP 13460000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1779;CASA DO VINE;Avenida MEXICO 746 Dois Vizinhos PR 85660000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1782;CINE ART PALÁCIO CENTRO;Avenida SAO JOAO 419 Sao Paulo SP 01035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1783;TODOS SÃO PAULO;Rua ADELE ZARZUR 235 Sao Paulo SP 02971000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1785;CINE BOM VIZINHO LIMOEIRO DO NORTE;RUA ERBAS CAVALCANTE PINHEIRO 50 Limoeiro do Norte CE 62930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
